symbol,timestamp,open,high,low,close,volume,trade_count,vwap
DOGE/USD,2021-02-06 06:00:00+00:00,0.0494,0.0657,0.0477,0.0565,1246787796.0,66036.0,0.0562244535
DOGE/USD,2021-02-07 06:00:00+00:00,0.0564,0.0875,0.0563,0.0706,2332739258.0,125895.0,0.0717914315
DOGE/USD,2021-02-08 06:00:00+00:00,0.0709,0.0854,0.0676,0.0813,981353985.0,66079.0,0.0790532547
DOGE/USD,2021-02-09 06:00:00+00:00,0.0812,0.0813,0.062,0.074,768754393.0,52402.0,0.0720692205
DOGE/USD,2021-02-10 06:00:00+00:00,0.074,0.0817,0.0667,0.0729,510489194.0,36506.0,0.0743446417
DOGE/USD,2021-02-11 06:00:00+00:00,0.0729,0.075,0.0607,0.0674,406730973.0,30881.0,0.0689330263
DOGE/USD,2021-02-12 06:00:00+00:00,0.0675,0.073,0.0645,0.0695,248459243.0,23037.0,0.0693533904
DOGE/USD,2021-02-13 06:00:00+00:00,0.0695,0.0702,0.0628,0.0648,175623091.0,16050.0,0.0668299334
DOGE/USD,2021-02-14 06:00:00+00:00,0.0647,0.0661,0.0477,0.0532,495575058.0,32728.0,0.0577048179
DOGE/USD,2021-02-15 06:00:00+00:00,0.0532,0.064,0.0529,0.0579,359635791.0,22638.0,0.0587622086
DOGE/USD,2021-02-16 06:00:00+00:00,0.0579,0.0593,0.0508,0.0529,221254580.0,16471.0,0.0545183228
DOGE/USD,2021-02-17 06:00:00+00:00,0.053,0.0542,0.0478,0.0524,317674227.0,18023.0,0.0514792381
DOGE/USD,2021-02-18 06:00:00+00:00,0.0524,0.0648,0.0502,0.0561,560096364.0,26960.0,0.0575168085
DOGE/USD,2021-02-19 06:00:00+00:00,0.0561,0.0575,0.0529,0.054,248653802.0,14826.0,0.055060972
DOGE/USD,2021-02-20 06:00:00+00:00,0.0541,0.0607,0.053,0.0552,234874331.0,15361.0,0.0561716628
DOGE/USD,2021-02-21 06:00:00+00:00,0.0552,0.0599,0.054,0.0565,215126614.0,14938.0,0.0567366171
DOGE/USD,2021-02-22 06:00:00+00:00,0.0564,0.0609,0.048,0.0508,255983699.0,17314.0,0.0537058257
DOGE/USD,2021-02-23 06:00:00+00:00,0.0508,0.052,0.0426,0.0505,206622996.0,16949.0,0.0469418147
DOGE/USD,2021-02-24 06:00:00+00:00,0.0505,0.0606,0.0505,0.0568,369521405.0,23452.0,0.0563553461
DOGE/USD,2021-02-25 06:00:00+00:00,0.0568,0.0569,0.0489,0.0496,161330012.0,11465.0,0.0524853208
DOGE/USD,2021-02-26 06:00:00+00:00,0.0495,0.0526,0.0485,0.0513,112812420.0,8310.0,0.0507633871
DOGE/USD,2021-02-27 06:00:00+00:00,0.0513,0.0515,0.0465,0.0479,100695093.0,8078.0,0.0494884013
DOGE/USD,2021-02-28 06:00:00+00:00,0.048,0.0498,0.0448,0.0484,95772952.0,7599.0,0.047703975
DOGE/USD,2021-03-01 06:00:00+00:00,0.0484,0.0527,0.0479,0.0517,126065857.0,8819.0,0.0507267757
DOGE/USD,2021-03-02 06:00:00+00:00,0.0517,0.0519,0.0492,0.0508,68338330.0,6676.0,0.0503984095
DOGE/USD,2021-03-03 06:00:00+00:00,0.0508,0.0523,0.0498,0.0504,110030045.0,7296.0,0.0509705603
DOGE/USD,2021-03-04 06:00:00+00:00,0.0502,0.0511,0.0477,0.0493,104863977.0,8703.0,0.0494394465
DOGE/USD,2021-03-05 06:00:00+00:00,0.0493,0.0526,0.0483,0.0515,127778388.0,8245.0,0.0505563822
DOGE/USD,2021-03-06 06:00:00+00:00,0.0514,0.0521,0.0492,0.0511,105725268.0,7180.0,0.0510719597
DOGE/USD,2021-03-07 06:00:00+00:00,0.0513,0.0561,0.0505,0.0559,159916248.0,10092.0,0.0533373195
DOGE/USD,2021-03-08 06:00:00+00:00,0.0559,0.0633,0.054,0.0593,374961298.0,23544.0,0.0586387561
DOGE/USD,2021-03-09 06:00:00+00:00,0.0593,0.0595,0.0549,0.0563,158668241.0,11607.0,0.0571095205
DOGE/USD,2021-03-10 06:00:00+00:00,0.0564,0.058,0.0546,0.0551,92610301.0,8162.0,0.0561386061
DOGE/USD,2021-03-11 06:00:00+00:00,0.055,0.057,0.0544,0.0562,94136216.0,8333.0,0.0558020763
DOGE/USD,2021-03-12 06:00:00+00:00,0.0562,0.0564,0.0544,0.0555,85917370.0,7947.0,0.0551992676
DOGE/USD,2021-03-13 06:00:00+00:00,0.0555,0.0636,0.0553,0.0619,317658266.0,21272.0,0.0601916413
DOGE/USD,2021-03-14 06:00:00+00:00,0.0619,0.0628,0.0581,0.0588,179562844.0,13435.0,0.0600637949
DOGE/USD,2021-03-15 05:00:00+00:00,0.0589,0.0591,0.055,0.0571,151355345.0,11349.0,0.0567473888
DOGE/USD,2021-03-16 05:00:00+00:00,0.0571,0.0591,0.0558,0.0581,111652307.0,9796.0,0.058047688
DOGE/USD,2021-03-17 05:00:00+00:00,0.0581,0.0594,0.0565,0.058,87069804.0,10339.0,0.057882692
DOGE/USD,2021-03-18 05:00:00+00:00,0.0581,0.0586,0.0565,0.0577,60723329.0,7219.0,0.0576233879
DOGE/USD,2021-03-19 05:00:00+00:00,0.0577,0.0599,0.0572,0.0584,96842148.0,8040.0,0.058562933
DOGE/USD,2021-03-20 05:00:00+00:00,0.0585,0.0607,0.0579,0.0581,112088168.0,9079.0,0.0593542733
DOGE/USD,2021-03-21 05:00:00+00:00,0.058,0.0584,0.0567,0.0579,67079076.0,5872.0,0.0575705943
DOGE/USD,2021-03-22 05:00:00+00:00,0.0579,0.058,0.0544,0.0554,77148112.0,6511.0,0.0563299507
DOGE/USD,2021-03-23 05:00:00+00:00,0.0556,0.0557,0.0527,0.0537,67364578.0,6423.0,0.0541613998
DOGE/USD,2021-03-24 05:00:00+00:00,0.0538,0.0568,0.0502,0.0512,84984191.0,8062.0,0.0534517528
DOGE/USD,2021-03-25 05:00:00+00:00,0.0512,0.0525,0.0496,0.0525,97614147.0,7014.0,0.0511157573
DOGE/USD,2021-03-26 05:00:00+00:00,0.0525,0.0549,0.0521,0.0544,49786485.0,5302.0,0.0532950743
DOGE/USD,2021-03-27 05:00:00+00:00,0.0544,0.0555,0.0534,0.0547,45728630.0,4426.0,0.0544650707
DOGE/USD,2021-03-28 05:00:00+00:00,0.0547,0.0548,0.053,0.0537,34906739.0,3559.0,0.0537357412
DOGE/USD,2021-03-29 05:00:00+00:00,0.0537,0.0548,0.0532,0.0542,39914309.0,3995.0,0.0540875082
DOGE/USD,2021-03-30 05:00:00+00:00,0.0541,0.0557,0.0535,0.0537,57708000.0,4868.0,0.0543646372
DOGE/USD,2021-03-31 05:00:00+00:00,0.0539,0.0544,0.0517,0.054,46128407.0,4890.0,0.0534754837
DOGE/USD,2021-04-01 05:00:00+00:00,0.0541,0.07,0.0537,0.0591,530334184.0,29741.0,0.0621711361
DOGE/USD,2021-04-02 05:00:00+00:00,0.0591,0.0608,0.0573,0.0589,112537916.0,9150.0,0.0586076137
DOGE/USD,2021-04-03 05:00:00+00:00,0.0589,0.0595,0.0551,0.0566,75031300.0,6374.0,0.0571601458
DOGE/USD,2021-04-04 05:00:00+00:00,0.0568,0.0593,0.0562,0.0578,42186902.0,4747.0,0.0574494579
DOGE/USD,2021-04-05 05:00:00+00:00,0.0579,0.0607,0.0562,0.0588,84361619.0,7773.0,0.0586604564
DOGE/USD,2021-04-06 05:00:00+00:00,0.059,0.0675,0.058,0.0649,253404965.0,19848.0,0.0631119612
DOGE/USD,2021-04-07 05:00:00+00:00,0.065,0.0652,0.0571,0.0613,132416107.0,9753.0,0.0602384775
DOGE/USD,2021-04-08 05:00:00+00:00,0.0614,0.0624,0.0601,0.0614,52897821.0,6348.0,0.061225642
DOGE/USD,2021-04-09 05:00:00+00:00,0.0614,0.0643,0.0605,0.0619,69384694.0,7624.0,0.0619190817
DOGE/USD,2021-04-10 05:00:00+00:00,0.0621,0.0686,0.0618,0.0646,151249516.0,13892.0,0.0649977311
DOGE/USD,2021-04-11 05:00:00+00:00,0.0648,0.0799,0.064,0.0721,509710531.0,37007.0,0.0739208719
DOGE/USD,2021-04-12 05:00:00+00:00,0.0721,0.0776,0.0687,0.0746,199140329.0,15691.0,0.0724126243
DOGE/USD,2021-04-13 05:00:00+00:00,0.0747,0.1205,0.0719,0.1114,1292404303.0,101842.0,0.0977768544
DOGE/USD,2021-04-14 05:00:00+00:00,0.1114,0.1451,0.1059,0.1388,1723699337.0,149286.0,0.1277216184
DOGE/USD,2021-04-15 05:00:00+00:00,0.1385,0.2985,0.1248,0.2312,2292425214.0,268414.0,0.2045359519
DOGE/USD,2021-04-16 05:00:00+00:00,0.2311,0.45,0.2298,0.2808,2701949858.0,536984.0,0.3367177818
DOGE/USD,2021-04-17 05:00:00+00:00,0.2801,0.338,0.2301,0.2603,1528302497.0,265339.0,0.2862262385
DOGE/USD,2021-04-18 05:00:00+00:00,0.2603,0.3515,0.2584,0.3351,1009529071.0,196549.0,0.3166573032
DOGE/USD,2021-04-19 05:00:00+00:00,0.3351,0.4343,0.328,0.4145,1400199538.0,301342.0,0.3891639606
DOGE/USD,2021-04-20 05:00:00+00:00,0.4153,0.4236,0.27,0.3263,1309778304.0,262906.0,0.3436171806
DOGE/USD,2021-04-21 05:00:00+00:00,0.326,0.3479,0.2705,0.2814,542997787.0,112861.0,0.3087856747
DOGE/USD,2021-04-22 05:00:00+00:00,0.2821,0.3093,0.16,0.2055,999750468.0,154937.0,0.247922349
DOGE/USD,2021-04-23 05:00:00+00:00,0.2062,0.2552,0.1844,0.2476,628454937.0,99599.0,0.2288005866
DOGE/USD,2021-04-24 05:00:00+00:00,0.2476,0.29,0.2449,0.2768,571909791.0,87411.0,0.2726072705
DOGE/USD,2021-04-25 05:00:00+00:00,0.2769,0.2813,0.2242,0.2622,432498131.0,65720.0,0.2564700583
DOGE/USD,2021-04-26 05:00:00+00:00,0.2622,0.281,0.2558,0.2667,212279908.0,46388.0,0.2679857684
DOGE/USD,2021-04-27 05:00:00+00:00,0.2667,0.28,0.266,0.2677,173759550.0,40653.0,0.2720232018
DOGE/USD,2021-04-28 05:00:00+00:00,0.2679,0.3466,0.256,0.3144,772647446.0,130926.0,0.3095492411
DOGE/USD,2021-04-29 05:00:00+00:00,0.3144,0.3188,0.2951,0.3102,196951063.0,50864.0,0.3085565253
DOGE/USD,2021-04-30 05:00:00+00:00,0.3104,0.375,0.3072,0.3631,331892453.0,81266.0,0.3375158568
DOGE/USD,2021-05-01 05:00:00+00:00,0.3631,0.4,0.3449,0.3813,539350092.0,124074.0,0.3746751669
DOGE/USD,2021-05-02 05:00:00+00:00,0.3813,0.3949,0.3651,0.3834,222142230.0,61680.0,0.3814992392
DOGE/USD,2021-05-03 05:00:00+00:00,0.3832,0.4527,0.3794,0.4365,580958189.0,149366.0,0.4195612999
DOGE/USD,2021-05-04 05:00:00+00:00,0.4364,0.686,0.4312,0.6742,1517372459.0,400273.0,0.5576131505
DOGE/USD,2021-05-05 05:00:00+00:00,0.6756,0.6959,0.52,0.6174,948644627.0,313753.0,0.6306900844
DOGE/USD,2021-05-06 05:00:00+00:00,0.6173,0.6266,0.5167,0.586,656707568.0,209977.0,0.5789970972
DOGE/USD,2021-05-07 05:00:00+00:00,0.5869,0.74,0.57,0.7369,825955392.0,269567.0,0.6644083374
DOGE/USD,2021-05-08 05:00:00+00:00,0.7369,0.7399,0.42,0.54,1169069151.0,368478.0,0.6261456683
DOGE/USD,2021-05-09 05:00:00+00:00,0.54,0.5953,0.421,0.5365,1181127585.0,311115.0,0.5207939746
DOGE/USD,2021-05-10 05:00:00+00:00,0.536,0.5573,0.421,0.4847,542514596.0,167417.0,0.478124429
DOGE/USD,2021-05-11 05:00:00+00:00,0.4851,0.548,0.4605,0.4913,346482661.0,118324.0,0.5021435267
DOGE/USD,2021-05-12 05:00:00+00:00,0.4911,0.5221,0.35,0.4396,439015073.0,138916.0,0.4438341387
DOGE/USD,2021-05-13 05:00:00+00:00,0.4397,0.5842,0.3748,0.5126,628541040.0,193626.0,0.447804736
DOGE/USD,2021-05-14 05:00:00+00:00,0.5126,0.5913,0.508,0.5286,513292850.0,172467.0,0.5484896379
DOGE/USD,2021-05-15 05:00:00+00:00,0.5284,0.549,0.4911,0.5279,241893548.0,82381.0,0.5201202277
DOGE/USD,2021-05-16 05:00:00+00:00,0.5279,0.5412,0.45,0.4849,263234393.0,87028.0,0.5016306354
DOGE/USD,2021-05-17 05:00:00+00:00,0.4845,0.516,0.4687,0.5015,163031446.0,64452.0,0.4904230511
DOGE/USD,2021-05-18 05:00:00+00:00,0.5014,0.515,0.3815,0.4011,241224897.0,79095.0,0.4550155076
DOGE/USD,2021-05-19 05:00:00+00:00,0.4019,0.43,0.2011,0.3501,726986870.0,196273.0,0.3518627037
DOGE/USD,2021-05-20 05:00:00+00:00,0.3499,0.4358,0.3459,0.3911,363568809.0,104123.0,0.3977497859
DOGE/USD,2021-05-21 05:00:00+00:00,0.391,0.3989,0.3138,0.3319,298832309.0,80956.0,0.3554667627
DOGE/USD,2021-05-22 05:00:00+00:00,0.3317,0.3639,0.317,0.3446,154070965.0,44703.0,0.3428376607
DOGE/USD,2021-05-23 05:00:00+00:00,0.3442,0.3443,0.2484,0.2975,333299877.0,90420.0,0.2959705244
DOGE/USD,2021-05-24 05:00:00+00:00,0.298,0.3808,0.298,0.3468,276420791.0,80586.0,0.3441986849
DOGE/USD,2021-05-25 05:00:00+00:00,0.3471,0.3739,0.323,0.3527,158090040.0,48214.0,0.3446727272
DOGE/USD,2021-05-26 05:00:00+00:00,0.3528,0.3673,0.3265,0.3344,103169786.0,36092.0,0.3475982311
DOGE/USD,2021-05-27 05:00:00+00:00,0.3344,0.3485,0.3259,0.333,79373131.0,26241.0,0.3366056137
DOGE/USD,2021-05-28 05:00:00+00:00,0.3326,0.3359,0.3005,0.31,95575126.0,32508.0,0.3144047941
DOGE/USD,2021-05-29 05:00:00+00:00,0.3104,0.3178,0.28,0.3001,94289311.0,33232.0,0.2953157163
DOGE/USD,2021-05-30 05:00:00+00:00,0.3004,0.3109,0.2943,0.2965,56362486.0,20396.0,0.3031564366
DOGE/USD,2021-05-31 05:00:00+00:00,0.2959,0.346,0.2947,0.3305,93239428.0,29392.0,0.3230356109
DOGE/USD,2021-06-01 05:00:00+00:00,0.3304,0.3855,0.3113,0.3705,316561696.0,82447.0,0.3543371308
DOGE/USD,2021-06-02 05:00:00+00:00,0.3705,0.4462,0.3657,0.4279,432567545.0,120258.0,0.41475005
DOGE/USD,2021-06-03 05:00:00+00:00,0.4282,0.4413,0.3669,0.3847,304830739.0,84240.0,0.4002478126
DOGE/USD,2021-06-04 05:00:00+00:00,0.3845,0.3974,0.3504,0.3855,186386188.0,54016.0,0.3746568722
DOGE/USD,2021-06-05 05:00:00+00:00,0.3853,0.3948,0.36,0.374,102373783.0,30877.0,0.3756034472
DOGE/USD,2021-06-06 05:00:00+00:00,0.3741,0.38,0.3666,0.3741,55198708.0,18024.0,0.372310312
DOGE/USD,2021-06-07 05:00:00+00:00,0.374,0.3753,0.3165,0.3252,150681737.0,38838.0,0.3445746737
DOGE/USD,2021-06-08 05:00:00+00:00,0.325,0.3377,0.2958,0.3218,131756186.0,37614.0,0.3203640714
DOGE/USD,2021-06-09 05:00:00+00:00,0.3215,0.3549,0.3201,0.3371,109548818.0,29849.0,0.3369825269
DOGE/USD,2021-06-10 05:00:00+00:00,0.3365,0.3428,0.3187,0.3265,64438275.0,20195.0,0.3298996952
DOGE/USD,2021-06-11 05:00:00+00:00,0.3264,0.3336,0.3006,0.3036,63977169.0,21495.0,0.3171172775
DOGE/USD,2021-06-12 05:00:00+00:00,0.3035,0.3192,0.301,0.3106,33575714.0,12509.0,0.3117047591
DOGE/USD,2021-06-13 05:00:00+00:00,0.3103,0.3306,0.3071,0.3239,44657147.0,13905.0,0.3196841079
DOGE/USD,2021-06-14 05:00:00+00:00,0.324,0.3378,0.32,0.329,53888436.0,15943.0,0.3277474927
DOGE/USD,2021-06-15 05:00:00+00:00,0.3294,0.3298,0.3137,0.3172,43680367.0,13615.0,0.3211475837
DOGE/USD,2021-06-16 05:00:00+00:00,0.3172,0.32,0.3053,0.3118,38915434.0,12092.0,0.3109122712
DOGE/USD,2021-06-17 05:00:00+00:00,0.312,0.3134,0.3001,0.3049,33105295.0,10520.0,0.3056270556
DOGE/USD,2021-06-18 05:00:00+00:00,0.3051,0.3054,0.28,0.2891,75341531.0,22867.0,0.2911852996
DOGE/USD,2021-06-19 05:00:00+00:00,0.2893,0.2976,0.2801,0.2852,35748174.0,12475.0,0.2886243876
DOGE/USD,2021-06-20 05:00:00+00:00,0.2852,0.2896,0.2552,0.2655,101887667.0,30194.0,0.270723506
DOGE/USD,2021-06-21 05:00:00+00:00,0.2653,0.2696,0.165,0.203,571106441.0,98218.0,0.2027620888
DOGE/USD,2021-06-22 05:00:00+00:00,0.2027,0.2218,0.1625,0.2104,386279959.0,60741.0,0.18971142
DOGE/USD,2021-06-23 05:00:00+00:00,0.2104,0.2494,0.2074,0.2269,294248471.0,60549.0,0.2283454275
DOGE/USD,2021-06-24 05:00:00+00:00,0.2269,0.2897,0.2258,0.2767,287441260.0,54197.0,0.2590124709
DOGE/USD,2021-06-25 05:00:00+00:00,0.2764,0.2787,0.2287,0.254,338395565.0,63114.0,0.2486838551
DOGE/USD,2021-06-26 05:00:00+00:00,0.2541,0.2555,0.2307,0.2489,131436956.0,25353.0,0.2430615685
DOGE/USD,2021-06-27 05:00:00+00:00,0.2491,0.2675,0.2403,0.2549,103669373.0,20206.0,0.2529863563
DOGE/USD,2021-06-28 05:00:00+00:00,0.2548,0.2626,0.2505,0.2562,81099807.0,16781.0,0.2569432857
DOGE/USD,2021-06-29 05:00:00+00:00,0.2563,0.2757,0.2485,0.2491,109860792.0,24480.0,0.2644045605
DOGE/USD,2021-06-30 05:00:00+00:00,0.2491,0.2558,0.238,0.247,85120492.0,18839.0,0.2485659559
DOGE/USD,2021-07-01 05:00:00+00:00,0.2471,0.2616,0.2382,0.2423,105189611.0,27668.0,0.2483510525
DOGE/USD,2021-07-02 05:00:00+00:00,0.242,0.249,0.2385,0.2432,47832542.0,11624.0,0.243029466
DOGE/USD,2021-07-03 05:00:00+00:00,0.2433,0.2501,0.2426,0.2462,29674627.0,7357.0,0.2467071967
DOGE/USD,2021-07-04 05:00:00+00:00,0.2462,0.2529,0.2399,0.2414,40479859.0,9040.0,0.2467598905
DOGE/USD,2021-07-05 05:00:00+00:00,0.2416,0.2445,0.226,0.2406,58688264.0,12144.0,0.2340867676
DOGE/USD,2021-07-06 05:00:00+00:00,0.2407,0.2416,0.2293,0.2358,41105963.0,8943.0,0.2339692976
DOGE/USD,2021-07-07 05:00:00+00:00,0.2358,0.2387,0.2125,0.2183,78793377.0,14743.0,0.224313619
DOGE/USD,2021-07-08 05:00:00+00:00,0.2183,0.2198,0.1954,0.2057,107142789.0,19419.0,0.2075143653
DOGE/USD,2021-07-09 05:00:00+00:00,0.2059,0.2298,0.2021,0.2162,155893971.0,25345.0,0.2190907541
DOGE/USD,2021-07-10 05:00:00+00:00,0.216,0.2198,0.2098,0.2125,42490336.0,8110.0,0.2143524776
DOGE/USD,2021-07-11 05:00:00+00:00,0.2127,0.219,0.2108,0.2161,26309284.0,5462.0,0.2158821156
DOGE/USD,2021-07-12 05:00:00+00:00,0.2162,0.2189,0.2032,0.2057,57977539.0,9147.0,0.2088530673
DOGE/USD,2021-07-13 05:00:00+00:00,0.2058,0.2062,0.1875,0.1902,80243459.0,12230.0,0.1969712805
DOGE/USD,2021-07-14 05:00:00+00:00,0.1902,0.2046,0.1883,0.1937,63232748.0,10313.0,0.197138163
DOGE/USD,2021-07-15 05:00:00+00:00,0.1937,0.1944,0.1804,0.1861,67274321.0,11687.0,0.1864789463
DOGE/USD,2021-07-16 05:00:00+00:00,0.1863,0.1866,0.1689,0.1712,79873056.0,13163.0,0.1766628565
DOGE/USD,2021-07-17 05:00:00+00:00,0.1714,0.2056,0.1701,0.1911,228969240.0,28512.0,0.1890509122
DOGE/USD,2021-07-18 05:00:00+00:00,0.1914,0.1924,0.1771,0.1807,68568625.0,10240.0,0.1844819331
DOGE/USD,2021-07-19 05:00:00+00:00,0.1808,0.1822,0.1619,0.1633,106731579.0,15085.0,0.17119751
DOGE/USD,2021-07-20 05:00:00+00:00,0.163,0.1832,0.16,0.1811,150562125.0,19419.0,0.1720058173
DOGE/USD,2021-07-21 05:00:00+00:00,0.181,0.2145,0.177,0.1919,295330691.0,39449.0,0.1952651061
DOGE/USD,2021-07-22 05:00:00+00:00,0.1919,0.1953,0.1869,0.1949,54162279.0,9018.0,0.1917679357
DOGE/USD,2021-07-23 05:00:00+00:00,0.195,0.1997,0.1828,0.1933,78020609.0,11618.0,0.1912352498
DOGE/USD,2021-07-24 05:00:00+00:00,0.1934,0.2045,0.1912,0.1979,108462187.0,15336.0,0.1967178527
DOGE/USD,2021-07-25 05:00:00+00:00,0.1982,0.2302,0.192,0.2265,191802338.0,26936.0,0.2092622654
DOGE/USD,2021-07-26 05:00:00+00:00,0.2265,0.2332,0.1951,0.1996,230162571.0,35946.0,0.2152638798
DOGE/USD,2021-07-27 05:00:00+00:00,0.1996,0.2095,0.1973,0.2049,95459942.0,18539.0,0.2038482668
DOGE/USD,2021-07-28 05:00:00+00:00,0.2049,0.2138,0.2017,0.2048,83794365.0,16839.0,0.2065355943
DOGE/USD,2021-07-29 05:00:00+00:00,0.2051,0.2107,0.2004,0.2064,62982577.0,10821.0,0.2053976481
DOGE/USD,2021-07-30 05:00:00+00:00,0.2065,0.2144,0.196,0.2079,80724068.0,13956.0,0.2052600373
DOGE/USD,2021-07-31 05:00:00+00:00,0.208,0.218,0.2049,0.2144,75891203.0,13827.0,0.2107752474
DOGE/USD,2021-08-01 05:00:00+00:00,0.2144,0.2153,0.2012,0.205,72679964.0,14819.0,0.2077555716
DOGE/USD,2021-08-02 05:00:00+00:00,0.205,0.2099,0.1976,0.1987,43831625.0,9649.0,0.2040488461
DOGE/USD,2021-08-03 05:00:00+00:00,0.1987,0.1997,0.1934,0.1962,58329763.0,11343.0,0.1966023299
DOGE/USD,2021-08-04 05:00:00+00:00,0.1963,0.2035,0.1942,0.1998,61957068.0,12729.0,0.1997227554
DOGE/USD,2021-08-05 05:00:00+00:00,0.1997,0.2023,0.1945,0.1995,60028321.0,13496.0,0.1990784155
DOGE/USD,2021-08-06 05:00:00+00:00,0.1997,0.2171,0.1989,0.2124,110994806.0,23402.0,0.2074387591
DOGE/USD,2021-08-07 05:00:00+00:00,0.2123,0.2838,0.2115,0.2609,599669126.0,138370.0,0.2477807889
DOGE/USD,2021-08-08 05:00:00+00:00,0.2611,0.2738,0.2306,0.2404,421983442.0,88676.0,0.2500098701
DOGE/USD,2021-08-09 05:00:00+00:00,0.2407,0.2667,0.2341,0.2513,355450378.0,93794.0,0.2539881623
DOGE/USD,2021-08-10 05:00:00+00:00,0.2512,0.2644,0.2451,0.2615,236645018.0,60577.0,0.2555294315
DOGE/USD,2021-08-11 05:00:00+00:00,0.2617,0.2948,0.2599,0.2789,466395611.0,122533.0,0.2763225932
DOGE/USD,2021-08-12 05:00:00+00:00,0.2784,0.2812,0.2515,0.2709,359375343.0,85066.0,0.2661247319
DOGE/USD,2021-08-13 05:00:00+00:00,0.2708,0.2959,0.2685,0.2869,254208326.0,68081.0,0.2809270972
DOGE/USD,2021-08-14 05:00:00+00:00,0.2869,0.3128,0.276,0.3026,418156282.0,108124.0,0.2928463245
DOGE/USD,2021-08-15 05:00:00+00:00,0.3026,0.3502,0.286,0.3375,593260542.0,154817.0,0.3197940223
DOGE/USD,2021-08-16 05:00:00+00:00,0.337,0.3517,0.3032,0.3365,504622821.0,141349.0,0.3299632855
DOGE/USD,2021-08-17 05:00:00+00:00,0.3365,0.3387,0.2777,0.297,470988202.0,145733.0,0.3102650744
DOGE/USD,2021-08-18 05:00:00+00:00,0.297,0.3253,0.2831,0.2979,433104928.0,131292.0,0.3046934658
DOGE/USD,2021-08-19 05:00:00+00:00,0.2979,0.3269,0.295,0.3181,219561949.0,78267.0,0.310058235
DOGE/USD,2021-08-20 05:00:00+00:00,0.3181,0.334,0.3141,0.3222,186843717.0,63404.0,0.3244322923
DOGE/USD,2021-08-21 05:00:00+00:00,0.3222,0.3295,0.3124,0.3173,135639459.0,47454.0,0.3211981747
DOGE/USD,2021-08-22 05:00:00+00:00,0.3173,0.3256,0.305,0.323,119183229.0,44773.0,0.3156739838
DOGE/USD,2021-08-23 05:00:00+00:00,0.323,0.3282,0.3111,0.3148,111684534.0,41218.0,0.3187359432
DOGE/USD,2021-08-24 05:00:00+00:00,0.3148,0.3174,0.276,0.2899,173968424.0,52274.0,0.2952612969
DOGE/USD,2021-08-25 05:00:00+00:00,0.2898,0.2969,0.2796,0.2842,134087993.0,39925.0,0.2883377159
DOGE/USD,2021-08-26 05:00:00+00:00,0.284,0.2854,0.2644,0.2692,138533251.0,41706.0,0.2722663571
DOGE/USD,2021-08-27 05:00:00+00:00,0.2693,0.2996,0.2688,0.2927,110993424.0,36125.0,0.2863723382
DOGE/USD,2021-08-28 05:00:00+00:00,0.2928,0.2928,0.2776,0.2807,72089082.0,23371.0,0.2864116494
DOGE/USD,2021-08-29 05:00:00+00:00,0.2805,0.2904,0.2767,0.2803,93430616.0,26476.0,0.2822102322
DOGE/USD,2021-08-30 05:00:00+00:00,0.2801,0.2832,0.2698,0.273,85971784.0,25814.0,0.2760761632
DOGE/USD,2021-08-31 05:00:00+00:00,0.2729,0.286,0.2698,0.2774,116693685.0,31686.0,0.2781442669
DOGE/USD,2021-09-01 05:00:00+00:00,0.2775,0.3095,0.2769,0.3004,226965342.0,53421.0,0.2932340506
DOGE/USD,2021-09-02 05:00:00+00:00,0.3004,0.3096,0.286,0.2971,171132001.0,42750.0,0.2986299218
DOGE/USD,2021-09-03 05:00:00+00:00,0.2972,0.3049,0.2911,0.2958,107088772.0,31733.0,0.2978040449
DOGE/USD,2021-09-04 05:00:00+00:00,0.2957,0.309,0.294,0.2997,131137022.0,36396.0,0.3010478511
DOGE/USD,2021-09-05 05:00:00+00:00,0.2996,0.3163,0.2962,0.3108,116786486.0,33549.0,0.3082899791
DOGE/USD,2021-09-06 05:00:00+00:00,0.3106,0.32,0.3002,0.3055,111902694.0,29933.0,0.3089891329
DOGE/USD,2021-09-07 05:00:00+00:00,0.3053,0.3062,0.2137,0.2557,316152624.0,96205.0,0.2640027306
DOGE/USD,2021-09-08 05:00:00+00:00,0.256,0.2633,0.2332,0.2527,166905139.0,52498.0,0.2510231299
DOGE/USD,2021-09-09 05:00:00+00:00,0.2524,0.262,0.2487,0.2546,122082317.0,30849.0,0.2550298799
DOGE/USD,2021-09-10 05:00:00+00:00,0.2544,0.2564,0.2352,0.2417,114149057.0,32538.0,0.244025412
DOGE/USD,2021-09-11 05:00:00+00:00,0.2419,0.2479,0.2377,0.2418,52462463.0,15561.0,0.2427610691
DOGE/USD,2021-09-12 05:00:00+00:00,0.2415,0.2552,0.2383,0.2404,112604609.0,26555.0,0.2470239583
DOGE/USD,2021-09-13 05:00:00+00:00,0.2401,0.2451,0.2283,0.2362,108785038.0,28230.0,0.235563924
DOGE/USD,2021-09-14 05:00:00+00:00,0.2361,0.2421,0.2351,0.2394,51986797.0,12671.0,0.2386522939
DOGE/USD,2021-09-15 05:00:00+00:00,0.2396,0.2482,0.239,0.2465,50417617.0,13322.0,0.2441797127
DOGE/USD,2021-09-16 05:00:00+00:00,0.2465,0.2566,0.2332,0.2516,76424265.0,19288.0,0.2444240502
