date,tweet_count
2014-10-02,1424
2014-10-03,1369
2014-10-04,762
2014-10-08,1450
2014-10-09,1468
2014-10-10,1375
2014-10-11,748
2014-10-13,1441
2014-10-14,1475
2014-10-15,2067
2014-10-16,1820
2014-10-17,1496
2014-10-18,856
2014-10-19,1029
2014-10-20,1472
2014-10-21,1581
2014-10-22,2064
2014-10-23,1605
2014-10-24,1318
2014-10-25,690
2014-10-27,148
2014-10-28,1694
2014-10-29,1874
2014-10-30,1599
2014-10-31,1149
2015-11-01,636
2015-11-02,289
2015-11-03,20
2015-11-04,96
2015-11-06,1390
2015-11-07,382
2015-11-09,1422
2015-11-11,880
2015-11-12,1105
2015-11-13,1034
2015-11-14,497
2015-11-15,422
2015-11-16,884
2015-11-18,1083
2015-11-19,1147
2015-11-20,844
2015-11-21,379
2015-11-22,368
2015-11-23,859
2015-11-24,1240
2015-11-25,1111
2015-11-27,521
2015-11-28,425
