date,price,tweet_count,has_tweet,price_diff_tomorrow,price_diff_rate_tomorrow,price_diff_1daysbefore,price_diff_rate_1daysbefore,price_diff_2daysbefore,price_diff_rate_2daysbefore,price_diff_3daysbefore,price_diff_rate_3daysbefore,price_diff_4daysbefore,price_diff_rate_4daysbefore,price_diff_5daysbefore,price_diff_rate_5daysbefore
2025/08/20,1.0192585137031852e-05,7909,True,4.729380879464356e-07,0.04640020971992178,-4.97087445398374e-07,-0.04650165302680996,-4.688186524137332e-07,-0.042014519933463855,7.63942583490385e-08,0.006893484013997567,2.8791724635813603e-07,0.026673378946460023,-2.885049890907537e-07,-0.02603204876795074
2025/08/21,1.0665523224978288e-05,2514,True,-2.810920015020803e-07,-0.0263552003565819,4.729380879464356e-07,0.04640020971992178,-4.97087445398374e-07,-0.04650165302680996,-4.688186524137332e-07,-0.042014519933463855,7.63942583490385e-08,0.006893484013997567,2.8791724635813603e-07,0.026673378946460023
2025/08/22,1.0384431223476207e-05,928,True,1.193651589025176e-06,0.11494626555248146,-2.810920015020803e-07,-0.0263552003565819,4.729380879464356e-07,0.04640020971992178,-4.97087445398374e-07,-0.04650165302680996,-4.688186524137332e-07,-0.042014519933463855,7.63942583490385e-08,0.006893484013997567
2025/08/23,1.1578082812501383e-05,927,True,-3.361348289226914e-07,-0.02903199384268968,1.193651589025176e-06,0.11494626555248146,-2.810920015020803e-07,-0.0263552003565819,4.729380879464356e-07,0.04640020971992178,-4.97087445398374e-07,-0.04650165302680996,-4.688186524137332e-07,-0.042014519933463855
2025/08/24,1.1241947983578692e-05,3865,True,-3.997124422965528e-07,-0.03555544313853966,-3.361348289226914e-07,-0.02903199384268968,1.193651589025176e-06,0.11494626555248146,-2.810920015020803e-07,-0.0263552003565819,4.729380879464356e-07,0.04640020971992178,-4.97087445398374e-07,-0.04650165302680996
2025/08/25,1.084223554128214e-05,3817,True,-1.0827387161189853e-06,-0.09986305056705556,-3.997124422965528e-07,-0.03555544313853966,-3.361348289226914e-07,-0.02903199384268968,1.193651589025176e-06,0.11494626555248146,-2.810920015020803e-07,-0.0263552003565819,4.729380879464356e-07,0.04640020971992178
2025/08/26,9.759496825163154e-06,10455,True,3.312675819853176e-07,0.03394310054297083,-1.0827387161189853e-06,-0.09986305056705556,-3.997124422965528e-07,-0.03555544313853966,-3.361348289226914e-07,-0.02903199384268968,1.193651589025176e-06,0.11494626555248146,-2.810920015020803e-07,-0.0263552003565819
2025/08/27,1.0090764407148472e-05,2002,True,-7.236972207357117e-08,-0.007171877090134342,3.312675819853176e-07,0.03394310054297083,-1.0827387161189853e-06,-0.09986305056705556,-3.997124422965528e-07,-0.03555544313853966,-3.361348289226914e-07,-0.02903199384268968,1.193651589025176e-06,0.11494626555248146
2025/08/28,1.00183946850749e-05,2648,True,1.744675533037165e-07,0.01741472149860825,-7.236972207357117e-08,-0.007171877090134342,3.312675819853176e-07,0.03394310054297083,-1.0827387161189853e-06,-0.09986305056705556,-3.997124422965528e-07,-0.03555544313853966,-3.361348289226914e-07,-0.02903199384268968
2025/08/29,1.0192862238378617e-05,4147,True,-4.098881595638055e-07,-0.04021325413586739,1.744675533037165e-07,0.01741472149860825,-7.236972207357117e-08,-0.007171877090134342,3.312675819853176e-07,0.03394310054297083,-1.0827387161189853e-06,-0.09986305056705556,-3.997124422965528e-07,-0.03555544313853966
2025/08/30,9.782974078814811e-06,484,True,4.204434154332123e-08,0.004297705503929417,-4.098881595638055e-07,-0.04021325413586739,1.744675533037165e-07,0.01741472149860825,-7.236972207357117e-08,-0.007171877090134342,3.312675819853176e-07,0.03394310054297083,-1.0827387161189853e-06,-0.09986305056705556
2025/08/31,9.825018420358133e-06,1584,True,-1.7052654479492437e-07,-0.017356358787234568,4.204434154332123e-08,0.004297705503929417,-4.098881595638055e-07,-0.04021325413586739,1.744675533037165e-07,0.01741472149860825,-7.236972207357117e-08,-0.007171877090134342,3.312675819853176e-07,0.03394310054297083
