filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20220301_Latest289.json,2022-03-01,23:59:19,21:48:56,False,255,34,0,289
DOGE_20220302_Latest586.json,2022-03-02,23:58:57,20:39:46,False,519,59,8,586
DOGE_20220303_Latest10.json,2022-03-03,23:57:55,23:52:03,False,10,0,0,10
DOGE_20220304_Latest388.json,2022-03-04,23:58:14,21:15:42,False,321,56,11,388
DOGE_20220305_Latest57.json,2022-03-05,23:59:43,23:19:46,False,55,2,0,57
DOGE_20220306_Latest172.json,2022-03-06,23:59:40,22:13:30,False,147,25,0,172
DOGE_20220307_Latest157.json,2022-03-07,23:58:14,22:35:13,False,138,19,0,157
DOGE_20220308_Latest275.json,2022-03-08,23:59:02,22:00:00,False,194,81,0,275
DOGE_20220309_Latest372.json,2022-03-09,23:59:54,20:49:12,False,325,43,4,372
DOGE_20220310_Latest78.json,2022-03-10,23:59:16,23:13:12,False,71,7,0,78
DOGE_20220311_Latest433.json,2022-03-11,23:59:41,20:58:00,False,394,38,1,433
DOGE_20220313_Latest215.json,2022-03-13,23:58:51,22:48:39,False,173,42,0,215
DOGE_20220314_Latest225.json,2022-03-14,23:59:58,22:23:14,False,196,29,0,225
DOGE_20220315_Latest338.json,2022-03-15,23:59:39,20:50:46,False,319,10,9,338
DOGE_20220316_Latest318.json,2022-03-16,23:59:35,21:14:29,False,283,35,0,318
DOGE_20220317_Latest284.json,2022-03-17,23:59:26,21:55:05,False,256,28,0,284
DOGE_20220318_Latest200.json,2022-03-18,23:59:17,21:57:22,False,182,18,0,200
DOGE_20220319_Latest533.json,2022-03-19,23:59:21,19:23:05,False,457,76,0,533
DOGE_20220320_Latest374.json,2022-03-20,23:59:49,20:22:20,False,321,53,0,374
DOGE_20220321_Latest378.json,2022-03-21,23:59:00,20:09:59,False,343,35,0,378
DOGE_20220322_Latest17.json,2022-03-22,23:59:24,23:50:59,False,17,0,0,17
DOGE_20220323_Latest58.json,2022-03-23,23:59:57,23:39:16,False,40,18,0,58
DOGE_20220324_Latest1659.json,2022-03-24,23:59:27,14:18:58,False,1425,234,0,1659
DOGE_20220325_Latest459.json,2022-03-25,23:59:32,19:54:38,False,378,81,0,459
DOGE_20220326_Latest30.json,2022-03-26,23:59:45,23:40:06,False,22,8,0,30
DOGE_20220327_Latest708.json,2022-03-27,23:59:00,19:42:54,False,572,136,0,708
DOGE_20220328_Latest91.json,2022-03-28,23:59:59,23:14:12,False,78,13,0,91
DOGE_20220329_Latest435.json,2022-03-29,23:59:37,20:33:00,False,339,96,0,435
DOGE_20220330_Latest347.json,2022-03-30,23:59:25,21:22:06,False,293,54,0,347
DOGE_20220331_Latest666.json,2022-03-31,23:59:22,18:57:12,False,523,129,14,666
