filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20181001_Latest142.json,2018-10-01,23:47:24,15:00:32,False,123,19,0,142
DOGE_20181002.json,2018-10-02,23:33:04,00:00:09,True,240,43,0,283
DOGE_20181003_Latest206.json,2018-10-03,23:59:14,11:49:48,False,181,25,0,206
DOGE_20181004.json,2018-10-04,23:53:02,00:00:08,True,339,53,0,392
DOGE_20181005_Latest71.json,2018-10-05,23:40:24,19:00:32,False,61,10,0,71
DOGE_20181006.json,2018-10-06,23:55:23,00:00:11,True,275,23,0,298
DOGE_20181007_Latest84.json,2018-10-07,23:46:06,16:03:46,False,79,5,0,84
DOGE_20181008_Latest125.json,2018-10-08,23:33:48,15:15:02,False,113,12,0,125
DOGE_20181009_Latest10.json,2018-10-09,23:50:33,23:15:23,False,6,4,0,10
DOGE_20181010.json,2018-10-10,23:58:05,00:00:08,True,334,87,0,421
DOGE_20181011_Latest253.json,2018-10-11,23:51:31,13:05:37,False,203,50,0,253
DOGE_20181012.json,2018-10-12,23:58:34,00:00:10,True,341,70,0,411
DOGE_20181013.json,2018-10-13,23:59:07,00:00:14,True,259,40,0,299
DOGE_20181014.json,2018-10-14,23:50:32,00:00:23,True,357,24,0,381
DOGE_20181015.json,2018-10-15,23:54:59,00:00:06,True,423,74,0,497
DOGE_20181016.json,2018-10-16,23:59:33,00:00:05,True,267,89,0,356
DOGE_20181017.json,2018-10-17,23:59:32,00:00:10,True,360,98,0,458
DOGE_20181018.json,2018-10-18,23:46:29,00:00:13,True,281,79,0,360
DOGE_20181019.json,2018-10-19,23:50:11,00:00:09,True,381,67,0,448
DOGE_20181020.json,2018-10-20,23:58:15,00:00:13,True,335,35,0,370
DOGE_20181021.json,2018-10-21,23:59:44,00:00:04,True,299,35,0,334
DOGE_20181022.json,2018-10-22,23:52:48,00:00:07,True,262,77,0,339
DOGE_20181023.json,2018-10-23,23:50:18,00:00:10,True,285,80,0,365
DOGE_20181024.json,2018-10-24,23:52:06,00:00:09,True,353,81,0,434
DOGE_20181025.json,2018-10-25,23:50:23,00:00:13,True,315,75,0,390
DOGE_20181026.json,2018-10-26,23:59:27,00:00:14,True,405,69,0,474
DOGE_20181027.json,2018-10-27,23:59:28,00:00:02,True,461,36,0,497
DOGE_20181028.json,2018-10-28,23:55:05,00:00:12,True,242,39,0,281
DOGE_20181029.json,2018-10-29,23:57:48,00:00:07,True,280,93,0,373
DOGE_20181030.json,2018-10-30,23:55:45,00:00:23,True,290,97,0,387
DOGE_20181031.json,2018-10-31,23:16:20,00:00:05,True,233,86,0,319
