filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20180701.json,2018-07-01,23:58:49,00:00:13,True,299,10,73,382
DOGE_20180702.json,2018-07-02,23:47:17,00:00:31,True,280,5,78,363
DOGE_20180703.json,2018-07-03,23:58:13,00:00:32,True,339,40,77,456
DOGE_20180704.json,2018-07-04,23:58:53,00:00:03,True,280,4,85,369
DOGE_20180705.json,2018-07-05,23:55:22,00:00:32,True,292,1,76,369
DOGE_20180706.json,2018-07-06,23:55:29,00:00:31,True,338,1,74,413
DOGE_20180707.json,2018-07-07,23:59:33,00:00:31,True,319,4,73,396
DOGE_20180708.json,2018-07-08,23:54:06,00:00:15,True,317,4,82,403
DOGE_20180709.json,2018-07-09,23:47:04,00:00:02,True,276,3,68,347
DOGE_20180710.json,2018-07-10,23:58:12,00:00:31,True,295,0,84,379
DOGE_20180711.json,2018-07-11,23:55:42,00:00:13,True,284,0,73,357
DOGE_20180712.json,2018-07-12,23:58:19,00:00:11,True,266,0,70,336
DOGE_20180713.json,2018-07-13,23:56:33,00:00:32,True,280,0,69,349
DOGE_20180714.json,2018-07-14,23:48:12,00:00:03,True,259,0,75,334
DOGE_20180715.json,2018-07-15,23:58:58,00:00:25,True,243,0,77,320
DOGE_20180716.json,2018-07-16,23:59:50,00:00:18,True,574,0,75,649
DOGE_20180717.json,2018-07-17,23:59:11,00:00:01,True,845,1,73,919
DOGE_20180718.json,2018-07-18,23:57:16,00:00:00,True,703,17,80,800
DOGE_20180719.json,2018-07-19,23:59:24,00:00:01,True,545,12,76,633
DOGE_20180720.json,2018-07-20,23:53:22,00:00:31,True,391,15,73,479
DOGE_20180721.json,2018-07-21,23:56:17,00:00:31,True,393,6,73,472
DOGE_20180722.json,2018-07-22,23:55:23,00:00:01,True,354,25,72,451
DOGE_20180723.json,2018-07-23,23:52:31,00:00:32,True,343,14,70,427
DOGE_20180724_Latest36.json,2018-07-24,23:53:15,21:44:17,False,29,0,7,36
DOGE_20180725.json,2018-07-25,23:51:45,00:00:17,True,374,1,76,451
DOGE_20180726.json,2018-07-26,23:43:55,00:00:31,True,317,4,69,390
DOGE_20180727.json,2018-07-27,23:58:24,00:00:31,True,314,4,69,387
DOGE_20180728.json,2018-07-28,23:55:18,00:00:11,True,280,12,74,366
DOGE_20180729.json,2018-07-29,23:58:12,00:00:08,True,280,2,69,351
DOGE_20180730.json,2018-07-30,23:58:16,00:00:31,True,330,1,71,402
DOGE_20180731.json,2018-07-31,23:59:51,00:00:31,True,334,0,76,410
