filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20240201_Latest8.json,2024-02-01,23:59:40,23:53:20,False,8,0,0,8
DOGE_20240202_Latest2356.json,2024-02-02,23:59:57,20:24:59,False,2266,90,0,2356
DOGE_20240203_Latest1894.json,2024-02-03,23:59:17,12:24:09,False,1728,126,40,1894
DOGE_20240204_Latest4.json,2024-02-04,23:59:28,23:54:23,False,3,0,1,4
DOGE_20240205_Latest230.json,2024-02-05,23:59:24,22:34:12,False,214,16,0,230
DOGE_20240206_Latest6.json,2024-02-06,23:59:41,23:57:23,False,6,0,0,6
DOGE_20240207_Latest51.json,2024-02-07,23:59:18,23:34:17,False,48,3,0,51
DOGE_20240208_Latest56.json,2024-02-08,23:59:48,23:24:51,False,48,8,0,56
DOGE_20240209_Latest9.json,2024-02-09,23:59:23,23:53:17,False,9,0,0,9
DOGE_20240210_Latest120.json,2024-02-10,23:59:49,22:25:15,False,113,7,0,120
DOGE_20240211_Latest9.json,2024-02-11,23:57:05,23:48:18,False,9,0,0,9
DOGE_20240212_Latest11.json,2024-02-12,23:59:55,23:48:23,False,10,1,0,11
DOGE_20240214_Latest21.json,2024-02-14,23:59:35,23:44:37,False,20,1,0,21
DOGE_20240215_Latest11.json,2024-02-15,23:59:17,23:53:00,False,9,2,0,11
DOGE_20240216_Latest12.json,2024-02-16,23:57:26,23:49:53,False,11,1,0,12
DOGE_20240217_Latest7.json,2024-02-17,23:56:39,23:51:28,False,7,0,0,7
DOGE_20240218_Latest100.json,2024-02-18,23:59:05,22:49:00,False,85,15,0,100
DOGE_20240219_Latest649.json,2024-02-19,23:59:15,18:36:26,False,610,39,0,649
DOGE_20240220_Latest1534.json,2024-02-20,23:58:28,04:19:23,False,1344,190,0,1534
DOGE_20240221_Latest79.json,2024-02-21,23:58:53,22:47:00,False,70,9,0,79
DOGE_20240222_Latest12.json,2024-02-22,23:58:12,23:44:48,False,11,1,0,12
DOGE_20240223_Latest28.json,2024-02-23,23:59:04,23:30:03,False,25,3,0,28
DOGE_20240224_Latest164.json,2024-02-24,23:58:36,20:56:48,False,150,14,0,164
DOGE_20240225_Latest801.json,2024-02-25,23:59:18,10:43:58,False,664,136,1,801
DOGE_20240226_Latest781.json,2024-02-26,23:59:11,15:28:40,False,659,122,0,781
DOGE_20240227.json,2024-02-27,23:59:44,00:00:32,True,1828,627,0,2455
DOGE_20240228_Latest2592.json,2024-02-28,23:59:45,11:11:32,False,2122,470,0,2592
DOGE_20240229.json,2024-02-29,23:56:27,00:00:01,True,2810,580,8,3398
