filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20151201_Latest517.json,2015-12-01,23:59:06,18:38:52,False,40,477,0,517
DOGE_20151202_Latest59.json,2015-12-02,23:58:43,23:18:28,False,2,57,0,59
DOGE_20151204_Latest47.json,2015-12-04,23:55:24,23:14:58,False,8,39,0,47
DOGE_20151205.json,2015-12-05,23:44:28,00:00:00,True,137,268,4,409
DOGE_20151206.json,2015-12-06,23:50:28,00:01:32,True,154,249,0,403
DOGE_20151207_Latest1262.json,2015-12-07,23:57:14,03:55:24,False,173,1083,6,1262
DOGE_20151208.json,2015-12-08,23:55:17,00:00:00,True,197,844,4,1045
DOGE_20151209.json,2015-12-09,23:58:33,00:00:00,True,208,1449,4,1661
DOGE_20151210.json,2015-12-10,23:59:12,00:00:01,True,194,1326,4,1524
DOGE_20151211.json,2015-12-11,23:55:46,00:00:00,True,214,630,0,844
DOGE_20151212.json,2015-12-12,23:59:37,00:00:00,True,138,524,11,673
DOGE_20151213.json,2015-12-13,23:56:37,00:00:00,True,158,591,14,763
DOGE_20151214.json,2015-12-14,23:59:29,00:01:32,True,174,1093,15,1282
DOGE_20151215.json,2015-12-15,23:55:37,00:00:34,True,167,1417,6,1590
DOGE_20151216.json,2015-12-16,23:58:20,00:00:00,True,157,1504,3,1664
DOGE_20151217.json,2015-12-17,23:59:18,00:00:00,True,164,979,0,1143
DOGE_20151218.json,2015-12-18,23:55:12,00:00:00,True,202,1536,2,1740
DOGE_20151219.json,2015-12-19,23:55:21,00:00:00,True,166,674,11,851
DOGE_20151220.json,2015-12-20,23:59:46,00:01:32,True,128,642,15,785
DOGE_20151221.json,2015-12-21,23:59:25,00:00:17,True,142,1647,16,1805
DOGE_20151222.json,2015-12-22,23:55:51,00:00:00,True,201,1399,17,1617
DOGE_20151223.json,2015-12-23,23:56:00,00:00:20,True,130,936,2,1068
DOGE_20151224.json,2015-12-24,23:56:10,00:01:32,True,161,723,13,897
DOGE_20151225.json,2015-12-25,23:58:37,00:01:32,True,129,585,3,717
DOGE_20151226.json,2015-12-26,23:59:36,00:01:32,True,116,539,5,660
DOGE_20151227.json,2015-12-27,23:59:29,00:01:32,True,121,570,12,703
DOGE_20151228.json,2015-12-28,23:56:50,00:00:53,True,146,1403,11,1560
DOGE_20151229.json,2015-12-29,23:58:21,00:00:00,True,169,1012,12,1193
DOGE_20151230.json,2015-12-30,23:58:49,00:00:00,True,179,1312,1,1492
DOGE_20151231.json,2015-12-31,23:57:18,00:00:02,True,121,1232,2,1355
