filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20140401.json,2014-04-01,23:59:26,00:02:11,True,955,593,0,1548
DOGE_20140402.json,2014-04-02,23:58:26,00:00:15,True,739,579,0,1318
DOGE_20140403.json,2014-04-03,23:59:16,00:00:32,True,1044,760,0,1804
DOGE_20140404.json,2014-04-04,23:57:15,00:00:55,True,892,665,8,1565
DOGE_20140405.json,2014-04-05,23:57:16,00:02:12,True,743,556,0,1299
DOGE_20140406.json,2014-04-06,23:59:54,00:01:24,True,682,536,0,1218
DOGE_20140407.json,2014-04-07,23:59:46,00:02:03,True,918,885,0,1803
DOGE_20140408.json,2014-04-08,23:59:45,00:00:25,True,1020,911,0,1931
DOGE_20140409.json,2014-04-09,23:59:42,00:00:17,True,1083,911,0,1994
DOGE_20140410.json,2014-04-10,23:59:17,00:00:18,True,848,818,0,1666
DOGE_20140411.json,2014-04-11,23:59:22,00:00:39,True,591,893,0,1484
DOGE_20140412.json,2014-04-12,23:59:15,00:02:11,True,410,728,0,1138
DOGE_20140413.json,2014-04-13,23:57:15,00:02:08,True,404,751,0,1155
DOGE_20140414.json,2014-04-14,23:59:34,00:00:45,True,522,798,0,1320
DOGE_20140415.json,2014-04-15,23:58:26,00:00:27,True,520,1345,0,1865
DOGE_20140416.json,2014-04-16,23:57:35,00:00:01,True,653,2177,0,2830
DOGE_20140417.json,2014-04-17,23:57:15,00:00:01,True,481,1285,0,1766
DOGE_20140418.json,2014-04-18,23:58:46,00:00:01,True,495,1188,0,1683
DOGE_20140419_Latest1197.json,2014-04-19,23:55:54,04:18:50,False,289,908,0,1197
DOGE_20140420_Latest18.json,2014-04-20,23:59:49,23:51:00,False,0,18,0,18
DOGE_20140421_Latest2389.json,2014-04-21,23:58:37,10:14:47,False,271,2118,0,2389
DOGE_20140422_Latest1142.json,2014-04-22,23:59:25,17:36:31,False,167,975,0,1142
DOGE_20140423_Latest2176.json,2014-04-23,23:59:31,12:03:49,False,239,1937,0,2176
DOGE_20140425_Latest858.json,2014-04-25,23:59:50,20:31:03,False,91,767,0,858
DOGE_20140426_Latest339.json,2014-04-26,23:57:55,21:43:26,False,146,193,0,339
DOGE_20140427_Latest78.json,2014-04-27,23:58:51,23:14:56,False,32,46,0,78
DOGE_20140428_Latest921.json,2014-04-28,23:59:33,20:30:10,False,408,513,0,921
DOGE_20140429_Latest349.json,2014-04-29,23:59:50,21:28:28,False,79,270,0,349
DOGE_20140430_Latest306.json,2014-04-30,23:57:17,21:55:39,False,69,237,0,306
