filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20250401.json,2025-04-01,23:59:32,00:00:01,True,3418,949,48,4415
DOGE_20250402.json,2025-04-02,23:56:42,00:00:00,True,2848,771,25,3644
DOGE_20250403.json,2025-04-03,23:59:52,00:00:00,True,2522,1011,28,3561
DOGE_20250404.json,2025-04-04,23:59:12,00:00:00,True,2841,932,83,3856
DOGE_20250405.json,2025-04-05,23:59:40,00:00:02,True,2374,883,122,3379
DOGE_20250406.json,2025-04-06,23:59:30,00:00:00,True,2386,851,66,3303
DOGE_20250407.json,2025-04-07,23:59:33,00:00:03,True,2542,1013,95,3650
DOGE_20250408.json,2025-04-08,23:59:56,00:00:01,True,2406,1366,101,3873
DOGE_20250409.json,2025-04-09,23:59:46,00:00:00,True,3163,921,70,4154
DOGE_20250410.json,2025-04-10,23:59:14,00:00:02,True,3392,902,56,4350
DOGE_20250411.json,2025-04-11,23:59:35,00:00:08,True,2830,989,102,3921
DOGE_20250412.json,2025-04-12,23:59:46,00:00:08,True,2378,871,37,3286
DOGE_20250413.json,2025-04-13,23:59:42,00:00:01,True,2220,934,26,3180
DOGE_20250414.json,2025-04-14,23:59:58,00:00:02,True,2572,1208,132,3912
DOGE_20250415.json,2025-04-15,23:59:51,00:00:08,True,2911,1355,94,4360
DOGE_20250416.json,2025-04-16,23:59:48,00:00:00,True,2290,961,5,3256
DOGE_20250417.json,2025-04-17,23:56:53,00:00:01,True,2101,893,64,3058
DOGE_20250418.json,2025-04-18,23:59:52,00:00:01,True,2120,1100,38,3258
DOGE_20250419.json,2025-04-19,23:56:39,00:00:01,True,1855,963,52,2870
DOGE_20250420.json,2025-04-20,23:58:42,00:00:01,True,2630,1032,20,3682
DOGE_20250421.json,2025-04-21,23:59:46,00:00:00,True,3195,1166,18,4379
DOGE_20250422.json,2025-04-22,23:59:35,00:00:00,True,2787,1460,51,4298
DOGE_20250423.json,2025-04-23,23:58:28,00:00:00,True,3424,1169,42,4635
DOGE_20250424.json,2025-04-24,23:59:01,00:00:00,True,2619,973,21,3613
DOGE_20250425.json,2025-04-25,23:57:43,00:00:00,True,2785,858,58,3701
DOGE_20250426.json,2025-04-26,23:56:12,00:00:00,True,2334,824,22,3180
DOGE_20250427.json,2025-04-27,23:59:57,00:00:00,True,2244,971,36,3251
DOGE_20250428_Latest2455.json,2025-04-28,23:59:27,07:07:23,False,1636,782,37,2455
DOGE_20250429.json,2025-04-29,23:59:48,00:00:02,True,3216,1206,59,4481
DOGE_20250430.json,2025-04-30,23:58:58,00:00:09,True,3034,993,45,4072
