filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20220201_Latest92.json,2022-02-01,23:59:25,23:29:35,False,84,8,0,92
DOGE_20220202_Latest420.json,2022-02-02,23:59:28,21:13:08,False,395,25,0,420
DOGE_20220203_Latest48.json,2022-02-03,23:58:41,23:36:42,False,45,3,0,48
DOGE_20220204_Latest246.json,2022-02-04,23:58:47,22:43:04,False,230,16,0,246
DOGE_20220205_Latest220.json,2022-02-05,23:59:21,22:25:12,False,198,22,0,220
DOGE_20220206_Latest130.json,2022-02-06,23:59:22,23:21:25,False,108,22,0,130
DOGE_20220207_Latest218.json,2022-02-07,23:59:46,22:55:54,False,208,10,0,218
DOGE_20220208_Latest115.json,2022-02-08,23:59:04,23:18:03,False,111,4,0,115
DOGE_20220209_Latest41.json,2022-02-09,23:59:47,23:48:34,False,39,2,0,41
DOGE_20220210_Latest166.json,2022-02-10,23:59:54,23:07:20,False,147,19,0,166
DOGE_20220211_Latest117.json,2022-02-11,23:59:55,23:13:06,False,98,19,0,117
DOGE_20220212_Latest73.json,2022-02-12,23:59:48,23:33:58,False,66,7,0,73
DOGE_20220213_Latest3190.json,2022-02-13,23:59:39,13:20:31,False,2943,247,0,3190
DOGE_20220214_Latest43.json,2022-02-14,23:59:54,23:39:35,False,40,3,0,43
DOGE_20220215_Latest1115.json,2022-02-15,23:59:56,16:58:51,False,1030,82,3,1115
DOGE_20220216_Latest219.json,2022-02-16,23:59:55,22:25:45,False,194,25,0,219
DOGE_20220217_Latest1351.json,2022-02-17,23:59:19,16:58:11,False,1109,138,104,1351
DOGE_20220218_Latest586.json,2022-02-18,23:58:11,19:44:09,False,513,66,7,586
DOGE_20220219_Latest503.json,2022-02-19,23:59:41,20:25:37,False,432,71,0,503
DOGE_20220220_Latest390.json,2022-02-20,23:59:32,20:52:02,False,336,54,0,390
DOGE_20220221_Latest69.json,2022-02-21,23:57:55,23:35:13,False,68,1,0,69
DOGE_20220222_Latest364.json,2022-02-22,23:59:07,21:10:40,False,337,27,0,364
DOGE_20220223_Latest246.json,2022-02-23,23:59:21,22:05:07,False,200,46,0,246
DOGE_20220224_Latest1465.json,2022-02-24,23:59:25,13:42:33,False,1301,164,0,1465
DOGE_20220225_Latest700.json,2022-02-25,23:59:17,18:09:31,False,604,96,0,700
DOGE_20220226_Latest519.json,2022-02-26,23:59:43,20:28:47,False,446,73,0,519
DOGE_20220227_Latest109.json,2022-02-27,23:59:45,23:00:00,False,90,19,0,109
DOGE_20220228_Latest703.json,2022-02-28,23:59:58,19:35:13,False,629,74,0,703
