filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20210501.json,2021-05-01,23:59:59,10:51:37,False,7595,2546,141,10282
DOGE_20210502.json,2021-05-02,23:59:59,00:00:00,True,9468,3681,1485,14634
DOGE_20210503.json,2021-05-03,23:59:59,00:00:01,True,18089,6426,1723,26238
DOGE_20210504_Latest50001_max.json,2021-05-04,23:59:59,10:13:26,False,39164,9533,1304,50001
DOGE_20210505_Latest24076_keyboard.json,2021-05-05,23:59:57,12:11:07,False,17970,5151,955,24076
DOGE_20210506_Latest15060_http.json,2021-05-06,23:59:56,13:05:09,False,11084,3310,666,15060
DOGE_20210507_Latest23920.json,2021-05-07,23:59:59,07:57:00,False,18285,4733,902,23920
DOGE_20210508_Latest31173.json,2021-05-08,23:59:58,05:12:24,False,23770,6290,1113,31173
DOGE_20210509.json,2021-05-09,23:59:59,00:00:00,True,69729,14480,1915,86124
DOGE_20210510_Latest23093_twice.json,2021-05-10,23:59:57,12:44:30,False,17331,4875,887,23093
DOGE_20210511.json,2021-05-11,23:59:57,00:00:00,True,32760,7509,1808,42077
DOGE_20210512.json,2021-05-12,23:59:58,00:00:00,True,32529,7208,1827,41564
DOGE_20210513_Latest19119.json,2021-05-13,23:59:57,16:35:00,False,14949,3630,540,19119
DOGE_20210514_Latest14932.json,2021-05-14,23:59:53,15:05:17,False,11080,3139,713,14932
DOGE_20210515.json,2021-05-15,23:59:58,00:00:01,True,19447,5305,266,25018
DOGE_20210516.json,2021-05-16,23:59:57,00:00:01,True,35038,6900,296,42234
DOGE_20210517.json,2021-05-17,23:59:57,00:00:00,True,31715,5430,373,37518
DOGE_20210518.json,2021-05-18,23:59:57,00:00:01,True,17850,4714,339,22903
DOGE_20210519.json,2021-05-19,23:59:59,00:00:00,True,24515,6266,264,31045
DOGE_20210520.json,2021-05-20,23:59:50,00:00:01,True,20825,4860,316,26001
DOGE_20210521.json,2021-05-21,23:59:59,00:00:00,True,14700,4036,353,19089
DOGE_20210522_Latest3876.json,2021-05-22,23:59:55,18:26:28,False,2940,876,60,3876
DOGE_20210523.json,2021-05-23,23:59:58,00:00:00,True,12775,3918,326,17019
DOGE_20210524_Latest20257.json,2021-05-24,23:59:56,07:29:33,False,16537,3446,274,20257
DOGE_20210525.json,2021-05-25,23:59:54,00:00:00,True,30117,5353,413,35883
DOGE_20210526.json,2021-05-26,23:59:57,00:00:00,True,14551,3956,393,18900
DOGE_20210527_Latest21730_keyboard.json,2021-05-27,23:59:58,03:07:07,False,18225,3144,361,21730
DOGE_20210528.json,2021-05-28,23:59:56,00:00:00,True,9220,3538,417,13175
DOGE_20210529.json,2021-05-29,23:59:59,00:00:01,True,8004,2972,363,11339
DOGE_20210530.json,2021-05-30,23:59:52,00:00:02,True,7627,2713,359,10699
DOGE_20210531.json,2021-05-31,23:59:59,00:00:04,True,7982,2736,409,11127
