filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20160301.json,2016-03-01,23:51:20,00:00:00,True,135,391,0,526
DOGE_20160302.json,2016-03-02,23:56:38,00:01:01,True,146,900,0,1046
DOGE_20160303.json,2016-03-03,23:59:28,00:00:00,True,171,940,0,1111
DOGE_20160304.json,2016-03-04,23:55:45,00:01:02,True,156,840,0,996
DOGE_20160305.json,2016-03-05,23:47:35,00:01:01,True,160,255,0,415
DOGE_20160306.json,2016-03-06,23:48:19,00:01:02,True,161,204,1,366
DOGE_20160307.json,2016-03-07,23:58:47,00:01:02,True,203,911,0,1114
DOGE_20160308.json,2016-03-08,23:55:23,00:00:00,True,150,923,0,1073
DOGE_20160309.json,2016-03-09,23:58:30,00:00:00,True,151,729,0,880
DOGE_20160310.json,2016-03-10,23:58:53,00:00:00,True,203,988,0,1191
DOGE_20160311.json,2016-03-11,23:58:27,00:01:01,True,161,971,0,1132
DOGE_20160312.json,2016-03-12,23:55:17,00:00:00,True,155,255,0,410
DOGE_20160313.json,2016-03-13,23:53:40,00:01:01,True,183,249,4,436
DOGE_20160314.json,2016-03-14,23:54:46,00:01:02,True,173,559,0,732
DOGE_20160315.json,2016-03-15,23:59:33,00:01:01,True,129,567,0,696
DOGE_20160316.json,2016-03-16,23:59:23,00:00:00,True,126,555,0,681
DOGE_20160317.json,2016-03-17,23:47:01,00:01:02,True,172,542,0,714
DOGE_20160318.json,2016-03-18,23:48:42,00:01:02,True,154,524,0,678
DOGE_20160319.json,2016-03-19,23:59:03,00:01:02,True,167,123,0,290
DOGE_20160320.json,2016-03-20,23:56:21,00:01:02,True,170,120,1,291
DOGE_20160321.json,2016-03-21,23:59:43,00:01:02,True,159,520,0,679
DOGE_20160322.json,2016-03-22,23:48:06,00:00:00,True,167,567,0,734
DOGE_20160323.json,2016-03-23,23:55:11,00:01:02,True,145,520,0,665
DOGE_20160324.json,2016-03-24,23:50:40,00:01:02,True,139,517,0,656
DOGE_20160325.json,2016-03-25,23:58:24,00:01:02,True,131,495,0,626
DOGE_20160326.json,2016-03-26,23:52:54,00:01:02,True,141,115,0,256
DOGE_20160327.json,2016-03-27,23:31:44,00:01:02,True,181,104,11,296
DOGE_20160328.json,2016-03-28,23:56:50,00:00:02,True,140,875,1,1016
DOGE_20160329.json,2016-03-29,23:56:24,00:00:00,True,175,1025,0,1200
DOGE_20160330.json,2016-03-30,23:59:18,00:00:00,True,140,963,0,1103
DOGE_20160331.json,2016-03-31,23:56:08,00:00:01,True,152,854,0,1006
