filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20210601.json,2021-06-01,23:59:58,00:00:03,True,12255,3272,479,16006
DOGE_20210602.json,2021-06-02,23:59:58,00:00:00,True,18759,3751,740,23250
DOGE_20210603.json,2021-06-03,23:59:55,00:00:01,True,14188,3141,744,18073
DOGE_20210604.json,2021-06-04,23:59:55,00:00:01,True,14522,2774,593,17889
DOGE_20210605.json,2021-06-05,23:59:53,00:00:00,True,12857,2594,462,15913
DOGE_20210606_Latest2533.json,2021-06-06,23:59:56,20:07:34,False,1981,481,71,2533
DOGE_20210607.json,2021-06-07,23:59:51,00:00:04,True,9932,2291,520,12743
DOGE_20210608.json,2021-06-08,23:59:59,00:00:00,True,8973,2491,498,11962
DOGE_20210609.json,2021-06-09,23:59:57,00:00:02,True,9216,2570,497,12283
DOGE_20210610.json,2021-06-10,23:59:58,00:00:00,True,7611,2147,461,10219
DOGE_20210611.json,2021-06-11,23:59:57,00:00:00,True,9566,2523,515,12604
DOGE_20210612_Latest1484.json,2021-06-12,23:59:41,20:46:50,False,1004,420,60,1484
DOGE_20210613_Latest6340.json,2021-06-13,23:59:58,11:43:30,False,4789,1238,313,6340
DOGE_20210614_Latest7141.json,2021-06-14,23:59:59,11:57:15,False,5521,1340,280,7141
DOGE_20210615_Latest97.json,2021-06-15,23:59:59,23:46:24,False,122,70,2,194
DOGE_20210616_Latest2052.json,2021-06-16,23:59:59,19:38:43,False,1513,469,70,2052
DOGE_20210617_Latest208.json,2021-06-17,23:59:58,23:24:39,False,151,45,12,208
DOGE_20210618_Latest6801.json,2021-06-18,23:59:54,09:48:34,False,5020,1468,313,6801
DOGE_20210619.json,2021-06-19,23:59:58,00:00:05,True,6946,2090,596,9632
DOGE_20210620_Latest778.json,2021-06-20,23:59:50,21:39:18,False,614,128,36,778
DOGE_20210621_Latest9673.json,2021-06-21,23:59:59,15:50:19,False,7995,1483,195,9673
DOGE_20210622_Latest9521.json,2021-06-22,23:59:58,10:39:41,False,7472,1805,244,9521
DOGE_20210623.json,2021-06-23,23:59:59,00:00:00,True,9508,2472,419,12399
DOGE_20210624_Latest7345.json,2021-06-24,23:59:57,08:17:26,False,5452,1594,299,7345
DOGE_20210625_Latest2619.json,2021-06-25,23:59:49,17:12:52,False,2031,478,110,2619
DOGE_20210626.json,2021-06-26,23:59:59,00:00:00,True,6576,1821,370,8767
DOGE_20210627_Latest5180.json,2021-06-27,23:59:59,10:03:59,False,3959,993,228,5180
DOGE_20210628_Latest5753.json,2021-06-28,23:59:59,08:28:31,False,4534,962,257,5753
DOGE_20210629_Latest5750.json,2021-06-29,23:59:59,12:06:00,False,4517,986,247,5750
DOGE_20210630_Latest2462.json,2021-06-30,23:59:59,17:38:24,False,1847,521,94,2462
