filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20180501.json,2018-05-01,23:58:31,00:00:32,True,377,0,158,535
DOGE_20180502.json,2018-05-02,23:59:20,00:00:32,True,389,47,120,556
DOGE_20180503.json,2018-05-03,23:56:40,00:00:32,True,357,30,86,473
DOGE_20180504.json,2018-05-04,23:56:54,00:00:12,True,360,0,97,457
DOGE_20180505.json,2018-05-05,23:58:47,00:00:04,True,358,47,80,485
DOGE_20180506.json,2018-05-06,23:48:54,00:00:23,True,366,10,125,501
DOGE_20180507.json,2018-05-07,23:53:03,00:00:14,True,410,5,75,490
DOGE_20180508.json,2018-05-08,23:54:53,00:00:07,True,481,41,73,595
DOGE_20180509.json,2018-05-09,23:57:29,00:00:15,True,467,0,84,551
DOGE_20180510.json,2018-05-10,23:55:37,00:00:03,True,460,1,17,478
DOGE_20180511.json,2018-05-11,23:58:30,00:00:00,True,428,38,27,493
DOGE_20180512.json,2018-05-12,23:58:38,00:00:00,True,419,1,19,439
DOGE_20180513.json,2018-05-13,23:53:05,00:00:00,True,384,1,16,401
DOGE_20180514.json,2018-05-14,23:52:11,00:00:32,True,368,0,15,383
DOGE_20180515.json,2018-05-15,23:51:53,00:00:02,True,400,0,17,417
DOGE_20180516.json,2018-05-16,23:59:11,00:00:31,True,362,1,7,370
DOGE_20180517.json,2018-05-17,23:59:05,00:00:03,True,360,0,2,362
DOGE_20180518.json,2018-05-18,23:53:02,00:00:32,True,357,1,5,363
DOGE_20180519.json,2018-05-19,23:47:00,00:00:23,True,396,1,2,399
DOGE_20180520.json,2018-05-20,23:58:05,00:00:00,True,383,0,2,385
DOGE_20180521.json,2018-05-21,23:57:15,00:00:12,True,384,0,64,448
DOGE_20180522.json,2018-05-22,23:58:44,00:00:12,True,361,0,72,433
DOGE_20180523.json,2018-05-23,23:53:27,00:00:32,True,336,0,70,406
DOGE_20180524.json,2018-05-24,23:58:16,00:00:17,True,360,1,74,435
DOGE_20180525.json,2018-05-25,23:59:11,00:00:00,True,339,6,74,419
DOGE_20180526.json,2018-05-26,23:55:29,00:00:32,True,280,0,72,352
DOGE_20180527.json,2018-05-27,23:59:00,00:00:31,True,256,0,71,327
DOGE_20180528.json,2018-05-28,23:52:04,00:00:32,True,288,1,71,360
DOGE_20180529.json,2018-05-29,23:59:27,00:00:31,True,302,0,74,376
DOGE_20180530.json,2018-05-30,23:59:25,00:00:03,True,288,3,71,362
DOGE_20180531.json,2018-05-31,23:55:59,00:00:08,True,325,1,74,400
