filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20240801_Latest12.json,2024-08-01,23:59:57,23:50:12,False,12,0,0,12
DOGE_20240802_Latest18.json,2024-08-02,23:59:52,23:47:59,False,17,1,0,18
DOGE_20240803_Latest37.json,2024-08-03,23:58:44,23:23:20,False,37,0,0,37
DOGE_20240804_Latest67.json,2024-08-04,23:59:46,23:03:43,False,65,2,0,67
DOGE_20240805_Latest54.json,2024-08-05,23:59:33,23:16:59,False,53,1,0,54
DOGE_20240806_Latest34.json,2024-08-06,23:59:45,23:30:23,False,30,4,0,34
DOGE_20240807_Latest15.json,2024-08-07,23:58:10,23:52:09,False,15,0,0,15
DOGE_20240808_Latest22.json,2024-08-08,23:59:51,23:42:38,False,13,9,0,22
DOGE_20240809_Latest28.json,2024-08-09,23:59:38,23:32:32,False,24,4,0,28
DOGE_20240810_Latest19.json,2024-08-10,23:58:13,23:41:33,False,18,1,0,19
DOGE_20240812_Latest18.json,2024-08-12,23:59:57,23:55:03,False,14,4,0,18
DOGE_20240814_Latest16.json,2024-08-14,23:58:15,23:45:07,False,14,2,0,16
DOGE_20240816_Latest816.json,2024-08-16,23:58:54,16:12:34,False,634,152,30,816
DOGE_20240817_Latest105.json,2024-08-17,23:57:32,22:36:23,False,89,16,0,105
DOGE_20240818_Latest512.json,2024-08-18,23:59:10,18:57:10,False,397,115,0,512
DOGE_20240819_Latest725.json,2024-08-19,23:59:52,18:18:09,False,546,179,0,725
DOGE_20240820_Latest419.json,2024-08-20,23:59:52,20:36:01,False,343,76,0,419
DOGE_20240821_Latest19.json,2024-08-21,23:57:22,23:42:40,False,17,2,0,19
DOGE_20240822_Latest561.json,2024-08-22,23:59:19,18:52:57,False,483,78,0,561
DOGE_20240823_Latest88.json,2024-08-23,23:58:57,23:07:52,False,64,24,0,88
DOGE_20240824_Latest33.json,2024-08-24,23:58:19,23:35:53,False,32,1,0,33
DOGE_20240825_Latest39.json,2024-08-25,23:56:01,23:21:58,False,32,7,0,39
DOGE_20240826_Latest28.json,2024-08-26,23:57:47,23:43:31,False,27,1,0,28
DOGE_20240827_Latest223.json,2024-08-27,23:57:55,21:40:00,False,187,36,0,223
DOGE_20240828_Latest635.json,2024-08-28,23:59:29,16:08:22,False,556,79,0,635
DOGE_20240829_Latest284.json,2024-08-29,23:59:55,22:09:03,False,279,5,0,284
DOGE_20240831_Latest91.json,2024-08-31,23:59:53,23:19:43,False,69,22,0,91
