filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20160801.json,2016-08-01,23:31:03,00:01:02,True,179,0,0,179
DOGE_20160802.json,2016-08-02,23:50:02,00:01:02,True,177,0,0,177
DOGE_20160803.json,2016-08-03,23:57:04,00:01:02,True,190,0,0,190
DOGE_20160804.json,2016-08-04,23:45:39,00:01:02,True,180,1,0,181
DOGE_20160805.json,2016-08-05,23:57:20,00:01:02,True,197,3,0,200
DOGE_20160806.json,2016-08-06,23:46:56,00:01:02,True,174,1,0,175
DOGE_20160807.json,2016-08-07,23:40:06,00:00:09,True,208,4,0,212
DOGE_20160808.json,2016-08-08,23:44:59,00:00:13,True,180,2,0,182
DOGE_20160809.json,2016-08-09,23:39:25,00:01:02,True,199,26,0,225
DOGE_20160810.json,2016-08-10,23:37:21,00:01:02,True,180,1,0,181
DOGE_20160811.json,2016-08-11,23:55:57,00:09:01,True,198,3,0,201
DOGE_20160812.json,2016-08-12,23:41:15,00:01:02,True,180,1,0,181
DOGE_20160813.json,2016-08-13,23:52:49,00:08:43,True,169,0,0,169
DOGE_20160814.json,2016-08-14,23:48:01,00:01:02,True,196,0,0,196
DOGE_20160815.json,2016-08-15,23:49:44,00:00:08,True,177,0,0,177
DOGE_20160816.json,2016-08-16,23:42:01,00:01:02,True,194,3,0,197
DOGE_20160817.json,2016-08-17,23:52:05,00:00:10,True,197,2,0,199
DOGE_20160818.json,2016-08-18,23:38:34,00:01:02,True,191,1,0,192
DOGE_20160819.json,2016-08-19,23:52:08,00:00:05,True,174,3,0,177
DOGE_20160820.json,2016-08-20,23:42:29,00:01:02,True,148,0,0,148
DOGE_20160821.json,2016-08-21,23:55:52,00:01:01,True,125,0,0,125
DOGE_20160822.json,2016-08-22,23:58:25,00:01:02,True,137,6,0,143
DOGE_20160823.json,2016-08-23,23:56:22,00:01:02,True,156,20,0,176
DOGE_20160824.json,2016-08-24,23:42:01,00:01:01,True,193,3,0,196
DOGE_20160825.json,2016-08-25,23:55:14,00:01:02,True,243,1,0,244
DOGE_20160826.json,2016-08-26,23:56:02,00:01:02,True,227,0,0,227
DOGE_20160827.json,2016-08-27,23:59:42,00:01:02,True,234,2,0,236
DOGE_20160828.json,2016-08-28,23:44:06,00:01:02,True,239,3,0,242
DOGE_20160829.json,2016-08-29,23:31:03,00:01:02,True,221,2,0,223
DOGE_20160830.json,2016-08-30,23:31:03,00:01:02,True,189,6,0,195
DOGE_20160831.json,2016-08-31,23:31:02,00:01:02,True,181,4,0,185
