filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20211101_Latest6694.json,2021-11-01,23:59:59,11:28:23,False,5689,832,173,6694
DOGE_20211102_Latest3780.json,2021-11-02,23:59:59,16:17:17,False,3353,347,80,3780
DOGE_20211103_Latest1854.json,2021-11-03,23:59:58,19:12:31,False,1583,219,52,1854
DOGE_20211104_Latest53.json,2021-11-04,23:59:59,23:48:21,False,46,5,2,53
DOGE_20211105_Latest1439.json,2021-11-05,23:59:59,20:03:16,False,1151,210,78,1439
DOGE_20211106_Latest2906.json,2021-11-06,23:59:55,16:42:29,False,2606,247,53,2906
DOGE_20211107_Latest938.json,2021-11-07,23:59:59,21:06:36,False,806,103,29,938
DOGE_20211108_Latest1262.json,2021-11-08,23:59:46,20:56:22,False,1091,147,24,1262
DOGE_20211109_Latest3401.json,2021-11-09,23:59:59,16:07:43,False,2842,457,102,3401
DOGE_20211110_Latest1016.json,2021-11-10,23:59:50,20:48:36,False,865,115,36,1016
DOGE_20211111_Latest1685.json,2021-11-11,23:59:55,18:22:09,False,1422,196,67,1685
DOGE_20211112_Latest330.json,2021-11-12,23:59:59,22:55:43,False,293,31,6,330
DOGE_20211113_Latest1805.json,2021-11-13,23:59:30,17:48:43,False,1435,325,45,1805
DOGE_20211114_Latest512.json,2021-11-14,23:59:51,21:55:32,False,429,77,6,512
DOGE_20211115_Latest1620.json,2021-11-15,23:59:59,18:03:37,False,1298,272,50,1620
DOGE_20211116_Latest318.json,2021-11-16,23:59:59,22:33:41,False,276,30,12,318
DOGE_20211117_Latest1902.json,2021-11-17,23:59:59,17:29:37,False,1570,282,50,1902
DOGE_20211118_Latest13.json,2021-11-18,23:59:37,23:57:11,False,11,2,0,13
DOGE_20211119_Latest301.json,2021-11-19,23:59:58,22:41:53,False,250,44,7,301
DOGE_20211120_Latest6.json,2021-11-20,23:59:58,23:58:47,False,4,1,1,6
DOGE_20211121_Latest420.json,2021-11-21,23:59:59,21:43:37,False,382,24,14,420
DOGE_20211122_Latest8.json,2021-11-22,23:59:59,23:57:44,False,7,0,1,8
DOGE_20211123_Latest471.json,2021-11-23,23:59:59,22:10:18,False,409,47,15,471
DOGE_20211124_Latest764.json,2021-11-24,23:59:42,21:13:00,False,676,80,8,764
DOGE_20211125_Latest568.json,2021-11-25,23:59:58,22:24:54,False,528,29,11,568
DOGE_20211126_Latest745.json,2021-11-26,23:59:59,20:36:48,False,636,69,40,745
DOGE_20211127_Latest50.json,2021-11-27,23:59:59,23:39:42,False,42,6,2,50
DOGE_20211128_Latest3308.json,2021-11-28,23:59:59,12:13:24,False,2745,497,66,3308
DOGE_20211129_Latest108.json,2021-11-29,23:59:59,23:41:45,False,97,11,0,108
DOGE_20211130_Latest1154.json,2021-11-30,23:59:59,19:44:49,False,1001,123,30,1154
