filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20240601_Latest1221.json,2024-06-01,23:58:51,14:51:03,False,1003,218,0,1221
DOGE_20240603_Latest234.json,2024-06-03,23:59:38,21:48:36,False,188,46,0,234
DOGE_20240604_Latest3.json,2024-06-04,23:59:52,23:59:23,False,3,0,0,3
DOGE_20240605_Latest199.json,2024-06-05,23:59:29,21:52:02,False,184,15,0,199
DOGE_20240606_Latest1.json,2024-06-06,23:59:42,23:59:42,False,1,0,0,1
DOGE_20240607_Latest76.json,2024-06-07,23:59:51,23:25:33,False,45,31,0,76
DOGE_20240608_Latest338.json,2024-06-08,23:59:32,20:57:40,False,268,70,0,338
DOGE_20240609_Latest270.json,2024-06-09,23:59:12,20:56:09,False,241,29,0,270
DOGE_20240610_Latest907.json,2024-06-10,23:58:16,17:04:17,False,746,161,0,907
DOGE_20240611_Latest1730.json,2024-06-11,23:57:49,11:17:22,False,1381,349,0,1730
DOGE_20240612.json,2024-06-12,23:58:17,00:00:01,True,2474,447,0,2921
DOGE_20240613_Latest125.json,2024-06-13,23:59:57,22:30:28,False,98,27,0,125
DOGE_20240614_Latest519.json,2024-06-14,23:59:00,19:48:44,False,384,135,0,519
DOGE_20240615_Latest845.json,2024-06-15,23:58:02,15:17:20,False,729,116,0,845
DOGE_20240616_Latest161.json,2024-06-16,23:59:07,21:55:13,False,119,42,0,161
DOGE_20240618_Latest59.json,2024-06-18,23:59:20,23:20:16,False,43,16,0,59
DOGE_20240619_Latest2.json,2024-06-19,23:54:44,23:52:00,False,2,0,0,2
DOGE_20240620_Latest333.json,2024-06-20,23:55:18,19:57:27,False,259,74,0,333
DOGE_20240621_Latest34.json,2024-06-21,23:58:54,23:16:25,False,33,1,0,34
DOGE_20240623_Latest197.json,2024-06-23,23:56:16,22:09:08,False,123,74,0,197
DOGE_20240624_Latest1073.json,2024-06-24,23:59:17,14:00:02,False,862,211,0,1073
DOGE_20240625_Latest172.json,2024-06-25,23:58:45,21:39:11,False,137,35,0,172
DOGE_20240626_Latest12.json,2024-06-26,23:58:59,23:53:04,False,8,4,0,12
DOGE_20240627.json,2024-06-27,23:59:33,00:00:01,True,1877,386,0,2263
DOGE_20240628_Latest1280.json,2024-06-28,23:59:16,11:33:26,False,1059,221,0,1280
DOGE_20240629_Latest1268.json,2024-06-29,23:59:55,09:15:31,False,1047,221,0,1268
DOGE_20240630_Latest1287.json,2024-06-30,23:59:37,08:42:34,False,1160,127,0,1287
