filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20241101_Latest54.json,2024-11-01,23:59:55,23:47:19,False,46,8,0,54
DOGE_20241102_Latest530.json,2024-11-02,23:58:44,21:13:00,False,356,173,1,530
DOGE_20241103_Latest28.json,2024-11-03,23:59:54,23:48:01,False,25,3,0,28
DOGE_20241105_Latest142.json,2024-11-05,23:59:54,23:24:59,False,111,31,0,142
DOGE_20241106.json,2024-11-06,23:59:53,00:00:01,True,6064,2189,8,8261
DOGE_20241107.json,2024-11-07,23:59:44,00:00:02,True,5401,1228,4,6633
DOGE_20241108.json,2024-11-08,23:59:50,00:00:01,True,4040,1344,0,5384
DOGE_20241109.json,2024-11-09,23:59:57,00:00:02,True,4759,1516,0,6275
DOGE_20241110.json,2024-11-10,23:59:54,00:00:07,True,5895,2064,10,7969
DOGE_20241111.json,2024-11-11,23:59:59,00:00:01,True,7250,2355,0,9605
DOGE_20241112.json,2024-11-12,23:59:43,00:00:01,True,9804,2903,38,12745
DOGE_20241113.json,2024-11-13,23:59:59,00:00:03,True,12192,2575,63,14830
DOGE_20241114.json,2024-11-14,23:59:41,00:00:01,True,8391,2036,31,10458
DOGE_20241115.json,2024-11-15,23:59:55,00:00:00,True,6266,9363,0,15629
DOGE_20241116.json,2024-11-16,23:59:48,00:00:04,True,4901,1374,7,6282
DOGE_20241117_Latest650.json,2024-11-17,23:59:53,20:32:10,False,468,182,0,650
DOGE_20241118.json,2024-11-18,23:59:55,00:00:00,True,8929,1786,85,10800
DOGE_20241119_Latest1531.json,2024-11-19,23:59:45,20:50:57,False,1224,307,0,1531
DOGE_20241120_Latest622.json,2024-11-20,23:59:48,22:20:43,False,482,115,25,622
DOGE_20241121_Latest336.json,2024-11-21,23:59:45,22:59:28,False,269,63,4,336
DOGE_20241122_Latest337.json,2024-11-22,23:59:56,23:16:07,False,293,44,0,337
DOGE_20241123_Latest170.json,2024-11-23,23:59:37,23:37:25,False,148,22,0,170
DOGE_20241124_Latest31.json,2024-11-24,23:59:43,23:54:23,False,25,6,0,31
DOGE_20241125_Latest294.json,2024-11-25,23:59:47,23:12:52,False,261,33,0,294
DOGE_20241126_Latest233.json,2024-11-26,23:59:45,23:26:38,False,215,18,0,233
DOGE_20241128_Latest8.json,2024-11-28,23:59:36,23:58:03,False,7,1,0,8
DOGE_20241129_Latest17.json,2024-11-29,23:59:53,23:58:56,False,12,5,0,17
DOGE_20241130_Latest381.json,2024-11-30,23:59:56,22:45:02,False,332,48,1,381
