filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20200101.json,2020-01-01,23:48:39,00:11:25,True,130,7,0,137
DOGE_20200102_Latest32.json,2020-01-02,23:59:54,21:00:10,False,32,0,0,32
DOGE_20200103.json,2020-01-03,23:20:01,00:00:03,True,175,7,0,182
DOGE_20200104.json,2020-01-04,23:59:53,00:00:03,True,252,4,0,256
DOGE_20200105.json,2020-01-05,23:49:26,00:00:06,True,240,8,0,248
DOGE_20200106.json,2020-01-06,23:53:38,00:00:03,True,290,5,0,295
DOGE_20200107.json,2020-01-07,23:42:50,00:00:01,True,201,3,0,204
DOGE_20200108.json,2020-01-08,23:59:51,00:01:36,True,231,6,0,237
DOGE_20200109.json,2020-01-09,23:51:50,00:00:06,True,233,8,0,241
DOGE_20200110.json,2020-01-10,23:56:43,00:00:04,True,298,6,0,304
DOGE_20200111.json,2020-01-11,23:15:20,00:04:17,True,162,7,0,169
DOGE_20200112.json,2020-01-12,23:15:07,00:00:36,True,171,6,0,177
DOGE_20200113.json,2020-01-13,23:45:03,00:00:13,True,196,7,0,203
DOGE_20200114.json,2020-01-14,23:59:49,00:05:27,True,206,7,0,213
DOGE_20200115.json,2020-01-15,23:55:37,00:03:15,True,191,5,0,196
DOGE_20200116.json,2020-01-16,23:59:54,00:00:05,True,159,7,0,166
DOGE_20200117.json,2020-01-17,23:59:22,00:03:48,True,251,8,0,259
DOGE_20200118.json,2020-01-18,23:59:51,00:00:04,True,273,4,0,277
DOGE_20200119.json,2020-01-19,23:38:26,00:03:25,True,216,0,0,216
DOGE_20200120.json,2020-01-20,23:59:53,00:09:54,True,199,7,0,206
DOGE_20200121.json,2020-01-21,23:52:32,00:15:47,True,180,8,0,188
DOGE_20200122.json,2020-01-22,23:59:59,00:00:12,True,157,7,0,164
DOGE_20200123.json,2020-01-23,23:49:20,00:01:20,True,189,7,0,196
DOGE_20200124.json,2020-01-24,23:59:50,00:00:43,True,177,10,0,187
DOGE_20200125.json,2020-01-25,23:59:56,00:01:00,True,173,50,0,223
DOGE_20200126.json,2020-01-26,23:59:57,00:09:38,True,150,54,0,204
DOGE_20200127.json,2020-01-27,23:59:59,00:15:16,True,139,31,0,170
DOGE_20200128.json,2020-01-28,23:49:36,00:02:51,True,196,20,0,216
DOGE_20200129.json,2020-01-29,23:42:06,00:04:21,True,213,8,0,221
DOGE_20200130.json,2020-01-30,23:46:05,00:11:21,True,163,5,0,168
DOGE_20200131.json,2020-01-31,23:59:50,00:01:39,True,178,13,0,191
