filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20211201_Latest260.json,2021-12-01,23:59:58,22:40:11,False,230,30,0,260
DOGE_20211202_Latest1752.json,2021-12-02,23:59:29,17:48:15,False,1578,174,0,1752
DOGE_20211203_Latest3040.json,2021-12-03,23:59:58,12:14:57,False,2585,447,8,3040
DOGE_20211204_Latest316.json,2021-12-04,23:59:59,22:51:11,False,263,53,0,316
DOGE_20211205_Latest677.json,2021-12-05,23:59:59,20:33:50,False,600,77,0,677
DOGE_20211206_Latest268.json,2021-12-06,23:59:58,22:51:59,False,228,40,0,268
DOGE_20211207_Latest227.json,2021-12-07,23:59:59,22:32:50,False,189,38,0,227
DOGE_20211208_Latest161.json,2021-12-08,23:58:29,22:53:51,False,146,15,0,161
DOGE_20211209_Latest142.json,2021-12-09,23:59:59,23:08:09,False,115,27,0,142
DOGE_20211210_Latest106.json,2021-12-10,23:59:57,23:08:08,False,91,15,0,106
DOGE_20211211_Latest157.json,2021-12-11,23:59:59,22:49:07,False,147,10,0,157
DOGE_20211212_Latest111.json,2021-12-12,23:59:58,23:07:53,False,99,12,0,111
DOGE_20211213_Latest259.json,2021-12-13,23:59:39,22:42:32,False,235,24,0,259
DOGE_20211214_Latest171.json,2021-12-14,23:59:59,23:27:26,False,159,12,0,171
DOGE_20211215_Latest192.json,2021-12-15,23:59:50,22:51:20,False,154,38,0,192
DOGE_20211216_Latest230.json,2021-12-16,23:59:59,22:48:49,False,209,21,0,230
DOGE_20211217_Latest190.json,2021-12-17,23:59:34,22:35:00,False,157,33,0,190
DOGE_20211218_Latest77.json,2021-12-18,23:59:05,23:15:00,False,68,9,0,77
DOGE_20211219_Latest280.json,2021-12-19,23:59:55,21:48:11,False,251,29,0,280
DOGE_20211220_Latest597.json,2021-12-20,23:59:59,20:24:39,False,483,114,0,597
DOGE_20211221_Latest579.json,2021-12-21,23:58:35,20:43:24,False,517,62,0,579
DOGE_20211222_Latest162.json,2021-12-22,23:59:10,22:47:26,False,153,9,0,162
DOGE_20211223_Latest848.json,2021-12-23,23:59:12,18:57:35,False,759,89,0,848
DOGE_20211224_Latest417.json,2021-12-24,23:59:00,21:13:09,False,360,57,0,417
DOGE_20211225_Latest942.json,2021-12-25,23:59:58,18:48:58,False,765,177,0,942
DOGE_20211226_Latest93.json,2021-12-26,23:59:59,23:20:48,False,83,10,0,93
DOGE_20211227_Latest16.json,2021-12-27,23:59:59,23:54:30,False,14,2,0,16
DOGE_20211228_Latest243.json,2021-12-28,23:59:58,22:20:03,False,200,43,0,243
DOGE_20211229_Latest753.json,2021-12-29,23:59:59,19:41:58,False,632,121,0,753
DOGE_20211230_Latest78.json,2021-12-30,23:59:59,23:20:26,False,60,18,0,78
DOGE_20211231_Latest238.json,2021-12-31,23:59:09,22:21:40,False,207,31,0,238
