filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20250301_Latest571.json,2025-03-01,23:59:23,19:17:32,False,322,243,6,571
DOGE_20250302.json,2025-03-02,23:59:57,00:00:01,True,3081,1166,22,4269
DOGE_20250303.json,2025-03-03,23:59:41,00:00:00,True,3184,1278,72,4534
DOGE_20250304_Latest865.json,2025-03-04,23:59:49,18:58:03,False,591,274,1,865
DOGE_20250305.json,2025-03-05,23:59:58,00:00:12,True,2586,803,21,3410
DOGE_20250306.json,2025-03-06,23:57:25,00:00:00,True,2594,1008,55,3657
DOGE_20250307.json,2025-03-07,23:59:54,00:00:00,True,2577,1589,104,4270
DOGE_20250308.json,2025-03-08,23:59:35,00:00:10,True,1865,940,28,2833
DOGE_20250309.json,2025-03-09,23:59:45,00:00:09,True,2385,1059,30,3469
DOGE_20250310.json,2025-03-10,23:59:54,00:00:01,True,2218,897,39,3133
DOGE_20250311.json,2025-03-11,23:58:36,00:00:02,True,2296,662,31,2976
DOGE_20250312.json,2025-03-12,23:59:58,00:00:01,True,2175,736,29,2938
DOGE_20250313_Latest282_Top178.json,2025-03-13,23:59:23,11:46:29,False,327,132,1,460
DOGE_20250314.json,2025-03-14,23:59:17,12:26:53,False,1103,442,27,1570
DOGE_20250315.json,2025-03-15,23:59:15,00:00:06,True,2259,1640,37,3936
DOGE_20250316.json,2025-03-16,23:59:46,00:00:01,True,1809,841,59,2709
DOGE_20250317.json,2025-03-17,23:59:23,00:00:02,True,1886,1167,56,3108
DOGE_20250318_Lateat2478.json,2025-03-18,23:59:56,00:48:52,True,1662,769,48,2478
DOGE_20250319_Latest2002.json,2025-03-19,23:59:46,09:31:45,False,1480,481,41,2002
DOGE_20250320.json,2025-03-20,23:59:50,00:00:01,True,1884,914,49,2846
DOGE_20250321_Latest1518.json,2025-03-21,23:59:03,13:28:29,False,952,531,35,1518
DOGE_20250322_Latest61.json,2025-03-22,23:59:53,23:09:01,False,47,14,0,61
DOGE_20250323_Latest1601.json,2025-03-23,23:59:52,14:08:59,False,1233,327,41,1601
DOGE_20250324.json,2025-03-24,23:59:57,00:00:01,True,3299,869,92,4260
DOGE_20250325.json,2025-03-25,23:57:03,00:00:00,True,3428,1119,61,4608
DOGE_20250326_Latest2775.json,2025-03-26,23:59:53,10:43:54,False,2172,565,38,2775
DOGE_20250327.json,2025-03-27,23:59:02,00:00:08,True,3499,975,74,4548
DOGE_20250328.json,2025-03-28,23:59:55,00:00:23,True,2435,628,34,3097
DOGE_20250329.json,2025-03-29,23:59:49,00:00:02,True,2035,726,2,2763
DOGE_20250330_Latest1162.json,2025-03-30,23:58:35,14:53:17,False,896,225,41,1162
DOGE_20250331.json,2025-03-31,23:59:32,00:00:38,True,3259,764,24,4047
