filename,date,start_time,finish_time,isCompleteData,normal_tweet_count,spammer_tweet_count,robot_tweet_count,tweet_total
DOGE_20250601_Latest1749.json,2025-06-01,23:59:44,14:50:02,False,1215,531,3,1749
DOGE_20250602_Latest2214.json,2025-06-02,23:59:58,13:34:26,False,1483,731,0,2214
DOGE_20250603_Latest4881.json,2025-06-03,23:58:18,04:50:13,False,3353,1528,0,4881
DOGE_20250604.json,2025-06-04,23:59:17,00:00:00,True,3956,1907,16,5879
DOGE_20250605_Latest2483.json,2025-06-05,23:59:37,16:51:52,False,1747,717,19,2483
DOGE_20250606_Latest1705.json,2025-06-06,23:59:51,16:43:36,False,1183,515,7,1705
DOGE_20250607.json,2025-06-07,23:59:57,00:00:00,True,3094,1541,9,4644
DOGE_20250608_Latest2211.json,2025-06-08,23:59:25,14:12:22,False,1530,681,0,2211
DOGE_20250609_Latest3907.json,2025-06-09,23:59:42,08:54:42,False,2511,1371,25,3907
DOGE_20250610_Latest4134.json,2025-06-10,23:59:51,07:15:10,False,2864,1259,11,4134
DOGE_20250611_Latest6.json,2025-06-11,23:59:22,23:57:08,False,6,0,0,6
DOGE_20250612_Latest700.json,2025-06-12,23:58:33,20:17:44,False,495,204,1,700
DOGE_20250613_Latest2706.json,2025-06-13,23:59:22,13:24:32,False,2172,511,23,2706
DOGE_20250614_Latest1223.json,2025-06-14,23:58:53,17:20:29,False,920,296,7,1223
DOGE_20250615_Latest3636.json,2025-06-15,23:58:17,06:52:09,False,2398,1201,37,3636
DOGE_20250616_Latest4061.json,2025-06-16,23:59:13,03:00:12,False,2532,1463,66,4061
DOGE_20250617_Latest733.json,2025-06-17,23:59:33,19:54:45,False,355,364,14,733
DOGE_20250618_Latest1209.json,2025-06-18,23:59:12,17:22:45,False,680,529,0,1209
DOGE_20250619_Latest614.json,2025-06-19,23:59:57,21:04:30,False,361,253,0,614
DOGE_20250620_Latest2750.json,2025-06-20,23:59:54,13:22:19,False,1666,1062,22,2750
DOGE_20250621_Latest372.json,2025-06-21,23:59:59,21:49:21,False,204,168,0,372
DOGE_20250622_Latest676.json,2025-06-22,23:59:44,19:32:43,False,454,222,0,676
DOGE_20250623_Latest1758.json,2025-06-23,23:59:52,17:02:48,False,1079,673,6,1758
DOGE_20250624_Latest3352.json,2025-06-24,23:59:56,12:29:43,False,2430,910,12,3352
DOGE_20250625_Latest1394.json,2025-06-25,23:59:36,17:13:00,False,974,413,7,1394
DOGE_20250626_Latest2212.json,2025-06-26,23:59:05,14:08:43,False,1475,730,7,2212
DOGE_20250627_Latest884.json,2025-06-27,23:58:43,19:45:59,False,617,263,4,884
DOGE_20250628_Latest779.json,2025-06-28,23:59:58,20:46:12,False,485,275,19,779
DOGE_20250629_Latest949.json,2025-06-29,23:59:21,17:56:30,False,558,388,3,949
DOGE_20250630_Latest2288.json,2025-06-30,23:59:38,16:17:16,False,1428,829,31,2288
