date,tweet_count,price_diff_rate,category,weekday_name,weekday_num
2025-03-27,10982,-0.008592468867084369,2,Thursday,3
2025-03-28,9853,-0.07915267861490759,0,Friday,4
2025-03-29,313,-0.06967424374350648,0,Saturday,5
2025-03-30,4054,-0.04211993907805922,1,Sunday,6
2025-03-31,4647,0.039745930925236796,3,Monday,0
2025-04-01,611,0.07097496498759712,4,Tuesday,1
2025-04-02,2843,-0.0835722833397092,0,Wednesday,2
2025-04-03,1644,-0.05289330735230412,1,Thursday,3
2025-04-04,1963,0.07734971439566653,4,Friday,4
2025-04-05,1850,-0.020375761181836517,1,Saturday,5
2025-04-06,2113,-0.10692846764826963,0,Sunday,6
2025-04-07,916,0.018754584942688377,3,Monday,0
2025-04-08,1694,-0.06615189666043818,0,Tuesday,1
2025-04-09,2011,0.15709839130178507,4,Wednesday,2
2025-04-10,1847,-0.03209483750509116,1,Thursday,3
2025-04-11,1888,0.028855879128286608,3,Friday,4
2025-04-12,6047,0.07476570841456154,4,Saturday,5
2025-04-13,3146,-0.024233847397445926,1,Sunday,6
2025-04-14,5871,0.00865943911575351,3,Monday,0
2025-04-15,5197,-0.047438806642004505,1,Tuesday,1
2025-04-16,5382,0.02409176550888663,3,Wednesday,2
2025-04-17,5676,0.012642816296989238,3,Thursday,3
2025-04-18,5478,0.009139007263860294,3,Friday,4
2025-04-19,4723,0.029083217400146407,3,Saturday,5
2025-04-20,4195,0.0005143318824103205,2,Sunday,6
2025-04-21,5262,0.02827385618880334,3,Monday,0
2025-04-22,1101,0.13820239727396383,4,Tuesday,1
2025-04-23,6842,0.001031250603031018,2,Wednesday,2
2025-04-24,2566,-0.004422653832790166,2,Thursday,3
2025-04-25,1673,0.033103831196593055,3,Friday,4
2025-04-26,180,0.01205042149600818,3,Saturday,5
2025-04-27,754,-0.042610228255483176,1,Sunday,6
2025-04-28,2409,0.01907128131622809,3,Monday,0
2025-04-29,6418,-0.010670394661683283,1,Tuesday,1
2025-04-30,3768,0.004673311566106779,2,Wednesday,2
2025-05-01,10424,-0.02082452323240493,1,Thursday,3
2025-05-02,4816,-0.0028068858832874482,2,Friday,4
2025-05-03,9711,-0.05456793172262092,1,Saturday,5
2025-05-04,2621,-0.014710991061546988,1,Sunday,6
2025-05-05,5524,-0.01811897469836417,1,Monday,0
2025-05-06,5604,0.007583412699474784,3,Tuesday,1
2025-05-07,1871,0.031025585816454697,3,Wednesday,2
2025-05-08,3821,0.34522909784689165,4,Thursday,3
2025-05-09,9240,0.10678026043674847,4,Friday,4
2025-05-10,4194,0.12392138630796183,4,Saturday,5
2025-05-11,3911,-0.015005209045301744,1,Sunday,6
2025-05-12,1325,0.0036752891926758132,2,Monday,0
2025-05-13,4707,0.06539214920902577,3,Tuesday,1
2025-05-14,1005,-0.043744835405146516,1,Wednesday,2
2025-05-15,648,-0.0676192320649597,0,Thursday,3
2025-05-16,775,-0.023114138790379254,1,Friday,4
2025-05-17,3008,-0.03885570228213759,1,Saturday,5
2025-05-18,6179,0.10675081731305071,4,Sunday,6
2025-05-19,315,-0.01838766363775917,1,Monday,0
2025-05-20,252,-0.007384323592750175,2,Tuesday,1
2025-05-21,7653,0.04602693678298935,3,Wednesday,2
2025-05-22,2944,0.10099060538824546,4,Thursday,3
2025-05-23,2736,-0.08027636023514115,0,Friday,4
2025-05-24,6430,-0.007686895960646511,2,Saturday,5
2025-05-25,6858,-0.018897666783048037,1,Sunday,6
2025-05-26,6228,0.0192610366513864,3,Monday,0
2025-05-27,7708,0.007222246795672669,3,Tuesday,1
2025-05-28,8143,0.007775584433497511,3,Wednesday,2
2025-05-29,10028,-0.03653371174713631,1,Thursday,3
2025-05-30,393,-0.13503123951012522,0,Friday,4
2025-05-31,4821,-0.0007375897327947298,2,Saturday,5
2025-06-01,4790,0.014581496187719617,3,Sunday,6
2025-06-02,7555,0.045668988780811215,3,Monday,0
2025-06-03,8415,-0.008117061770220644,2,Tuesday,1
2025-06-04,4221,-0.03252007669074071,1,Wednesday,2
2025-06-05,362,-0.09891624330513707,0,Thursday,3
2025-06-06,5242,0.03616537536968797,3,Friday,4
2025-06-07,4410,0.03878442943393822,3,Saturday,5
2025-06-08,7322,0.01414112421357579,3,Sunday,6
2025-06-09,7975,0.08496701429659438,4,Monday,0
2025-06-10,7887,0.03388451948746183,3,Tuesday,1
2025-06-11,7790,-0.046704286986130175,1,Wednesday,2
2025-06-12,2429,-0.07492349169043858,0,Thursday,3
2025-06-13,11279,-0.03084643965927388,1,Friday,4
2025-06-14,1800,-0.02106831478184523,1,Saturday,5
2025-06-15,7299,0.014192254119288468,3,Sunday,6
2025-06-16,139,-0.04096702553070616,1,Monday,0
2025-06-17,797,-0.04754789427742944,1,Tuesday,1
2025-06-18,1778,0.01707898464335271,3,Wednesday,2
2025-06-19,2468,-0.0028528958848948677,2,Thursday,3
2025-06-20,6538,-0.043378441745873145,1,Friday,4
2025-06-21,6971,-0.07188905890813385,0,Saturday,5
2025-06-22,2068,-0.030566025110504515,1,Sunday,6
2025-06-23,61,0.12150157472351059,4,Monday,0
2025-06-24,1115,0.008508956128204988,3,Tuesday,1
2025-06-25,305,-0.05598052092525888,1,Wednesday,2
2025-06-26,5067,-0.03477997759828325,1,Thursday,3
2025-06-27,8572,0.004083549955451393,2,Friday,4
2025-06-28,4972,0.04177661844206391,3,Saturday,5
2025-06-29,2699,0.08971271357586909,4,Sunday,6
2025-07-01,13062,-0.05105845168862055,1,Tuesday,1
2025-07-02,17502,0.08934318462768957,4,Wednesday,2
2025-07-03,5302,0.004926809826143119,2,Thursday,3
2025-07-04,16770,-0.04677841363552428,1,Friday,4
2025-07-05,11327,0.006249200817963058,3,Saturday,5
2025-07-06,5621,0.034431092118208204,3,Sunday,6
2025-07-07,944,-0.014199818935759848,1,Monday,0
2025-07-08,3691,0.03133126034772609,3,Tuesday,1
2025-07-09,7065,0.08763303235460813,4,Wednesday,2
2025-07-10,10614,0.11009945712086554,4,Thursday,3
2025-07-11,13696,0.004605788810181889,2,Friday,4
2025-07-12,2953,-0.016408963921765805,1,Saturday,5
2025-07-13,8563,0.009263942400701417,3,Sunday,6
2025-07-14,2796,-0.006055487217420967,2,Monday,0
2025-07-15,6824,0.053412707441915924,3,Tuesday,1
2025-07-16,9575,0.05574512390067779,3,Wednesday,2
2025-07-17,7221,5.025343875609419e-05,2,Thursday,3
2025-07-18,7425,-0.04736813625518133,1,Friday,4
2025-07-19,7029,0.03900135079751799,3,Saturday,5
2025-07-20,9407,0.04625368263745576,3,Sunday,6
2025-07-21,8241,0.008297750352264092,3,Monday,0
2025-07-22,8233,-0.005239132408310921,2,Tuesday,1
2025-07-23,6790,-0.09702806467601606,0,Wednesday,2
2025-07-25,1142,0.013479230299299953,3,Friday,4
2025-07-26,3558,-0.0089122077496779,2,Saturday,5
2025-07-27,4318,0.028098873643114506,3,Sunday,6
2025-07-28,4795,-0.07152969585242855,0,Monday,0
2025-07-29,6450,-0.02840954383800198,1,Tuesday,1
2025-07-30,599,-0.014104389323051105,1,Wednesday,2
2025-07-31,904,-0.05070729253515596,1,Thursday,3
